ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
54	"Adar"	NA	chrNC_037652.1	-	6313877	6314525	6314222	6314525	6312990	6313193
55	"Adar"	NA	chrNC_037652.1	-	6320637	6320932	6320686	6320932	6320326	6320517
56	"LOC726302"	NA	chrNC_037652.1	-	6246790	6247474	6246877	6247474	6242502	6245373
57	"LOC100576855"	NA	chrNC_037652.1	+	5876181	5876341	5876181	5876287	5876679	5876785
58	"LOC100576855"	NA	chrNC_037652.1	+	5876181	5876341	5876181	5876287	5876973	5877343
59	"LOC100576855"	NA	chrNC_037652.1	+	5876181	5876341	5876181	5876287	5877412	5877977
60	"LOC551517"	NA	chrNC_037652.1	+	5821042	5821226	5821042	5821193	5821296	5821344
61	"LOC724466"	NA	chrNC_037652.1	-	5267026	5267173	5267038	5267173	5266513	5266957
62	"LOC724466"	NA	chrNC_037652.1	-	5278138	5280984	5278473	5280984	5277283	5277578
63	"LOC724466"	NA	chrNC_037652.1	-	5278138	5280984	5280684	5280984	5277283	5277578
64	"LOC724466"	NA	chrNC_037652.1	-	5278473	5280984	5280684	5280984	5277283	5277578
65	"LOC409674"	NA	chrNC_037652.1	-	5244522	5244783	5244639	5244783	5241118	5241378
66	"LOC551946"	NA	chrNC_037652.1	-	5179950	5180316	5179962	5180316	5179379	5179805
67	"LOC551946"	NA	chrNC_037652.1	-	5179950	5180316	5179999	5180316	5179379	5179805
68	"LOC551946"	NA	chrNC_037652.1	-	5179962	5180316	5179999	5180316	5179379	5179805
69	"LOC410623"	NA	chrNC_037652.1	-	5090641	5090809	5090647	5090809	5090332	5090566
70	"LOC726457"	NA	chrNC_037652.1	-	5081425	5081648	5081506	5081648	5079046	5079744
71	"LOC410624"	NA	chrNC_037652.1	+	5069986	5070076	5069986	5070070	5072805	5074655
72	"LOC410632"	NA	chrNC_037652.1	-	3545473	3546384	3545477	3546384	3545125	3545263
73	"LOC408548"	NA	chrNC_037652.1	-	3036495	3036578	3036537	3036578	3036232	3036340
74	"LOC413515"	NA	chrNC_037652.1	-	2822674	2823068	2822821	2823068	2822066	2822451
75	"LOC552479"	NA	chrNC_037652.1	-	2718575	2718903	2718695	2718903	2716324	2716480
76	"LOC552479"	NA	chrNC_037652.1	-	2718575	2718903	2718695	2718903	2717958	2718066
77	"LOC724207"	NA	chrNC_037652.1	-	2534840	2535083	2534884	2535083	2534279	2534368
78	"LOC107965599"	NA	chrNC_037652.1	+	2491679	2492148	2491679	2491993	2492667	2492893
79	"LOC724123"	NA	chrNC_037652.1	-	2474918	2474988	2474928	2474988	2473857	2474738
80	"LOC724123"	NA	chrNC_037652.1	-	2475372	2475868	2475584	2475868	2474918	2474988
81	"LOC726887"	NA	chrNC_037652.1	+	2236721	2237287	2236721	2237269	2243533	2243762
82	"LOC727228"	NA	chrNC_037652.1	+	2192421	2192768	2192421	2192742	2192933	2193101
83	"LOC727223"	NA	chrNC_037652.1	-	2185141	2185898	2185172	2185898	2184614	2184845
84	"LOC551984"	NA	chrNC_037652.1	-	1968887	1969128	1968891	1969128	1968580	1968817
85	"LOC100578556"	NA	chrNC_037652.1	+	1817347	1817641	1817347	1817592	1819962	1820087
86	"LOC409573"	NA	chrNC_037652.1	+	1799097	1799239	1799097	1799185	1799389	1799500
87	"LOC100577679"	NA	chrNC_037652.1	+	1577127	1577244	1577127	1577240	1577320	1577530
88	"LOC409200"	NA	chrNC_037652.1	-	1573994	1574315	1574107	1574315	1572950	1573030
89	"LOC411466"	NA	chrNC_037652.1	+	628194	628795	628194	628442	630011	630199
90	"LOC411466"	NA	chrNC_037652.1	+	636585	637341	636585	636828	638739	638875
91	"LOC411466"	NA	chrNC_037652.1	+	647022	647210	647022	647183	647305	653771
92	"LOC411466"	NA	chrNC_037652.1	+	655390	655650	655390	655614	655722	655940
93	"LOC408501"	NA	chrNC_037651.1	+	10640837	10640980	10640837	10640967	10641031	10641086
94	"LOC408501"	NA	chrNC_037651.1	+	10640837	10640980	10640837	10640967	10641043	10641086
95	"LOC408501"	NA	chrNC_037651.1	+	10640837	10640980	10640837	10640967	10641163	10641543
96	"Metrn"	NA	chrNC_037651.1	+	10631142	10631335	10631142	10631330	10631437	10631709
97	"LOC408441"	NA	chrNC_037651.1	-	10599073	10599482	10599091	10599482	10598572	10598939
98	"LOC724159"	NA	chrNC_037651.1	-	10588579	10589103	10589014	10589103	10584462	10584860
99	"LOC413286"	NA	chrNC_037651.1	-	10558934	10559029	10558955	10559029	10558605	10558864
100	"LOC411495"	NA	chrNC_037651.1	-	10475881	10476152	10475889	10476152	10475562	10475773
101	"LOC410567"	NA	chrNC_037651.1	+	10369540	10369922	10369540	10369790	10371256	10371408
102	"LOC727238"	NA	chrNC_037651.1	+	10038829	10038960	10038829	10038956	10039984	10040382
103	"LOC727232"	NA	chrNC_037651.1	-	10023291	10023484	10023339	10023484	10022405	10022500
104	"LOC727232"	NA	chrNC_037651.1	-	10027380	10028328	10027587	10028328	10025461	10026716
105	"LOC727232"	NA	chrNC_037651.1	-	10027380	10028328	10027599	10028328	10025461	10026716
106	"LOC727232"	NA	chrNC_037651.1	-	10027380	10028328	10027616	10028328	10025461	10026716
107	"LOC727232"	NA	chrNC_037651.1	-	10027380	10028328	10027770	10028328	10025461	10026716
108	"LOC727232"	NA	chrNC_037651.1	-	10027380	10028328	10028070	10028328	10025461	10026716
109	"LOC727232"	NA	chrNC_037651.1	-	10027587	10028328	10027599	10028328	10025461	10026716
110	"LOC727232"	NA	chrNC_037651.1	-	10027587	10028328	10027616	10028328	10025461	10026716
111	"LOC727232"	NA	chrNC_037651.1	-	10027587	10028328	10027770	10028328	10025461	10026716
112	"LOC727232"	NA	chrNC_037651.1	-	10027587	10028328	10028070	10028328	10025461	10026716
113	"LOC727232"	NA	chrNC_037651.1	-	10027599	10028328	10027616	10028328	10025461	10026716
114	"LOC727232"	NA	chrNC_037651.1	-	10027599	10028328	10027770	10028328	10025461	10026716
115	"LOC727232"	NA	chrNC_037651.1	-	10027599	10028328	10028070	10028328	10025461	10026716
116	"LOC727232"	NA	chrNC_037651.1	-	10027616	10028328	10027770	10028328	10025461	10026716
117	"LOC727232"	NA	chrNC_037651.1	-	10027616	10028328	10028070	10028328	10025461	10026716
118	"LOC727232"	NA	chrNC_037651.1	-	10027770	10028328	10028070	10028328	10025461	10026716
119	"LOC410558"	NA	chrNC_037651.1	-	9983663	9983771	9983669	9983771	9983271	9983550
120	"LOC113218579"	NA	chrNC_037651.1	-	9759175	9759378	9759240	9759378	9758490	9758931
121	"LOC100576251"	NA	chrNC_037651.1	-	9486026	9486220	9486035	9486220	9474972	9475105
122	"LOC100576251"	NA	chrNC_037651.1	-	9486026	9486220	9486035	9486220	9474972	9475132
123	"LOC100576251"	NA	chrNC_037651.1	-	9486026	9486220	9486035	9486220	9481392	9481422
124	"LOC413909"	NA	chrNC_037651.1	+	9092342	9092464	9092342	9092402	9092531	9092621
125	"LOC413909"	NA	chrNC_037651.1	+	9092531	9092661	9092531	9092621	9093423	9093827
126	"LOC726474"	NA	chrNC_037651.1	+	9054354	9054529	9054354	9054524	9055047	9055220
127	"LOC410542"	NA	chrNC_037651.1	+	9040505	9040865	9040505	9040652	9041080	9041242
128	"LOC100576925"	NA	chrNC_037651.1	-	8628320	8628833	8628615	8628833	8627899	8628065
129	"LOC100576925"	NA	chrNC_037651.1	-	8628602	8628833	8628615	8628833	8628320	8628508
130	"LOC410527"	NA	chrNC_037651.1	-	8387500	8388002	8387533	8388002	8387241	8387423
131	"LOC725467"	NA	chrNC_037651.1	+	8354093	8354302	8354093	8354287	8354394	8354893
132	"LOC408467"	NA	chrNC_037651.1	+	8324196	8324397	8324196	8324388	8324482	8324625
133	"LOC412941"	NA	chrNC_037651.1	-	8253349	8254325	8253979	8254325	8251457	8252799
134	"LOC100576236"	NA	chrNC_037651.1	+	8060137	8060393	8060137	8060372	8060478	8060611
135	"LOC408463"	NA	chrNC_037651.1	+	8043499	8044850	8043499	8044644	8045004	8045251
136	"LOC408463"	NA	chrNC_037651.1	+	8043499	8044850	8043499	8044644	8056074	8058886
137	"LOC107963986"	NA	chrNC_037651.1	+	9379148	9379415	9379148	9379410	9379516	9379616
138	"LOC107963986"	NA	chrNC_037651.1	+	9379690	9383226	9379690	9383214	9383417	9383579
139	"LOC726582"	NA	chrNC_037651.1	+	7881991	7882120	7881991	7882108	7882210	7882776
140	"LOC410511"	NA	chrNC_037651.1	-	7718298	7718443	7718304	7718443	7717920	7718224
141	"LOC410511"	NA	chrNC_037651.1	-	7720696	7720854	7720705	7720854	7720216	7720446
142	"LOC410502"	NA	chrNC_037651.1	+	7507480	7508103	7507480	7507611	7515682	7515865
143	"LOC726928"	NA	chrNC_037651.1	+	6630052	6630352	6630052	6630293	6631068	6631366
144	"LOC409753"	NA	chrNC_037651.1	+	6512813	6513037	6512813	6513016	6513387	6513530
145	"LOC409753"	NA	chrNC_037651.1	+	6512813	6513037	6512813	6513016	6513399	6513530
146	"LOC409753"	NA	chrNC_037651.1	+	6512813	6513037	6512813	6513016	6513402	6513530
147	"LOC551212"	NA	chrNC_037651.1	-	6362468	6362676	6362474	6362676	6362218	6362393
148	"LOC551709"	NA	chrNC_037651.1	+	5951275	5951645	5951275	5951395	5951932	5952082
149	"LOC727652"	NA	chrNC_037651.1	+	5477361	5477718	5477361	5477619	5477795	5477884
150	"LOC100576688"	NA	chrNC_037651.1	-	5254062	5254927	5254384	5254927	5253740	5253957
151	"LOC107965504"	NA	chrNC_037651.1	-	5251527	5251889	5251665	5251889	5251290	5251448
152	"LOC102656671"	NA	chrNC_037651.1	-	5167772	5167964	5167784	5167964	5166384	5166560
153	"LOC725179"	NA	chrNC_037651.1	+	5049726	5049864	5049726	5049849	5050671	5050701
154	"LOC725179"	NA	chrNC_037651.1	+	5049726	5049864	5049726	5049849	5051456	5051691
155	"LOC724550"	NA	chrNC_037651.1	+	5001705	5001883	5001705	5001805	5001968	5002099
156	"LOC409331"	NA	chrNC_037651.1	+	4986081	4988753	4986081	4988749	4988832	4988906
157	"LOC408458"	NA	chrNC_037651.1	-	7529340	7529631	7529502	7529631	7528788	7529236
158	"LOC413582"	NA	chrNC_037651.1	-	4855949	4857406	4856032	4857406	4852778	4853596
159	"LOC100576591"	NA	chrNC_037651.1	+	3410555	3410721	3410555	3410692	3410787	3410945
160	"LOC412928"	NA	chrNC_037651.1	+	3398165	3398470	3398165	3398464	3398544	3398679
161	"LOC412927"	NA	chrNC_037651.1	+	3364829	3367473	3364829	3365977	3371268	3371370
162	"LOC412927"	NA	chrNC_037651.1	+	3364829	3367473	3364829	3365977	3371286	3371370
163	"LOC413623"	NA	chrNC_037651.1	-	2465037	2465257	2465178	2465257	2463373	2463747
164	"LOC413623"	NA	chrNC_037651.1	-	2465037	2465574	2465392	2465574	2463373	2463747
165	"LOC413623"	NA	chrNC_037651.1	-	2465178	2465574	2465392	2465574	2463373	2463747
166	"LOC100577945"	NA	chrNC_037651.1	+	2095523	2096128	2095523	2095598	2096218	2097194
167	"LOC724464"	NA	chrNC_037651.1	+	1456699	1456943	1456699	1456928	1457618	1457720
168	"LOC411779"	NA	chrNC_037651.1	-	1034623	1034905	1034631	1034905	1034319	1034499
169	"LOC724645"	NA	chrNC_037650.1	-	10666205	10666366	10666244	10666366	10662929	10663032
170	"LOC725111"	NA	chrNC_037650.1	-	10101111	10101312	10101251	10101312	10100764	10100956
171	"LOC724505"	NA	chrNC_037650.1	+	9501171	9501418	9501171	9501391	9502296	9502476
172	"LOC409049"	NA	chrNC_037650.1	+	7339608	7339887	7339608	7339818	7341748	7343353
173	"LOC409049"	NA	chrNC_037650.1	+	7339608	7339887	7339608	7339818	7345327	7345479
174	"LOC411396"	NA	chrNC_037650.1	-	7324197	7324695	7324552	7324695	7323405	7323557
175	"Dll"	NA	chrNC_037650.1	+	6443136	6445637	6443136	6445622	6452758	6453000
176	"Dll"	NA	chrNC_037650.1	+	6443136	6445637	6443136	6445622	6512620	6512792
177	"LOC726547"	NA	chrNC_037650.1	-	6223836	6224260	6223849	6224260	6204353	6204584
178	"LOC726547"	NA	chrNC_037650.1	-	6241645	6242846	6242686	6242846	6204353	6204584
179	"LOC726547"	NA	chrNC_037650.1	-	6223836	6224260	6223849	6224260	6222769	6223585
180	"LOC726547"	NA	chrNC_037650.1	-	6241645	6242846	6242686	6242846	6223836	6224260
181	"LOC102653850"	NA	chrNC_037653.1	-	4501680	4502685	4502508	4502685	4501410	4501605
182	"LOC102653850"	NA	chrNC_037653.1	-	4502191	4502685	4502197	4502685	4501410	4502130
183	"LOC102653850"	NA	chrNC_037653.1	-	4502748	4503358	4502755	4503358	4501410	4502685
184	"Foxp"	NA	chrNC_037650.1	-	5469253	5470450	5469257	5470450	5407031	5407139
185	"Foxp"	NA	chrNC_037650.1	-	5469253	5470450	5469257	5470450	5440164	5440218
186	"LOC409897"	NA	chrNC_037643.1	+	6589226	6589506	6589226	6589478	6589680	6589936
187	"LOC409899"	NA	chrNC_037643.1	-	6529923	6530551	6530224	6530551	6529096	6529620
188	"LOC409899"	NA	chrNC_037643.1	-	6532044	6532221	6532048	6532221	6531413	6531619
189	"LOC107964603"	NA	chrNC_037643.1	-	6517261	6517881	6517579	6517881	6514859	6517165
190	"LOC725246"	NA	chrNC_037649.1	-	981131	982970	981736	982970	980026	981041
191	"LOC411673"	NA	chrNC_037643.1	-	5307815	5307934	5307821	5307934	5306957	5307123
192	"LOC725570"	NA	chrNC_037643.1	+	5158574	5158746	5158574	5158705	5162765	5162844
193	"LOC413785"	NA	chrNC_037643.1	+	4222200	4222325	4222200	4222313	4224133	4225836
194	"LOC413005"	NA	chrNC_037643.1	-	3967836	3967957	3967912	3967957	3962741	3966593
195	"Abscam"	NA	chrNC_037643.1	+	1630969	1631155	1630969	1631122	1631895	1632107
196	"Abscam"	NA	chrNC_037643.1	+	1630969	1631155	1630969	1631122	1631897	1632107
197	"LOC113218872"	NA	chrNC_037643.1	+	54604	54759	54604	54753	54838	54943
198	"LOC412468"	NA	chrNC_037642.1	-	13887222	13887406	13887231	13887406	13886918	13887157
199	"LOC412468"	NA	chrNC_037642.1	-	13887222	13887406	13887295	13887406	13886918	13887157
200	"LOC412468"	NA	chrNC_037642.1	-	13887231	13887406	13887295	13887406	13886918	13887157
201	"LOC409729"	NA	chrNC_037642.1	-	13714656	13716548	13716350	13716548	13691705	13694740
202	"LOC409729"	NA	chrNC_037642.1	-	13714656	13716548	13715960	13716548	13699699	13699823
203	"LOC409729"	NA	chrNC_037642.1	-	13714656	13716548	13716041	13716548	13699699	13699823
204	"LOC409729"	NA	chrNC_037642.1	-	13714656	13716548	13716350	13716548	13699699	13699823
205	"LOC409729"	NA	chrNC_037642.1	-	13715960	13716548	13716041	13716548	13699699	13699823
206	"LOC409729"	NA	chrNC_037642.1	-	13715960	13716548	13716350	13716548	13699699	13699823
207	"LOC409729"	NA	chrNC_037642.1	-	13716041	13716548	13716350	13716548	13699699	13699823
208	"LOC409729"	NA	chrNC_037642.1	-	13714656	13716548	13715960	13716548	13702071	13706245
209	"LOC409729"	NA	chrNC_037642.1	-	13714656	13716548	13716350	13716548	13702071	13706245
210	"LOC409729"	NA	chrNC_037642.1	-	13715960	13716548	13716350	13716548	13702071	13706245
211	"LOC409729"	NA	chrNC_037642.1	-	13715960	13716548	13716041	13716548	13714656	13714903
212	"LOC409729"	NA	chrNC_037642.1	-	13715960	13716548	13716350	13716548	13714656	13714903
213	"LOC409729"	NA	chrNC_037642.1	-	13716041	13716548	13716350	13716548	13714656	13714903
214	"LOC409729"	NA	chrNC_037642.1	-	13715960	13716548	13716041	13716548	13714656	13715460
215	"LOC409729"	NA	chrNC_037642.1	-	13715960	13716548	13716350	13716548	13714656	13715460
216	"LOC409729"	NA	chrNC_037642.1	-	13716041	13716548	13716350	13716548	13714656	13715460
217	"LOC552842"	NA	chrNC_037642.1	+	13684862	13685041	13684862	13685019	13685114	13685334
218	"LOC552842"	NA	chrNC_037642.1	+	13684862	13685041	13684862	13685019	13685148	13685334
219	"LOC413870"	NA	chrNC_037642.1	-	13626908	13627441	13626918	13627441	13620902	13624895
220	"LOC726654"	NA	chrNC_037642.1	-	13575948	13576519	13576245	13576519	13573095	13573172
221	"LOC552569"	NA	chrNC_037651.1	-	6854193	6854418	6854215	6854418	6853966	6854119
222	"LOC552569"	NA	chrNC_037651.1	-	6856286	6856480	6856297	6856480	6855573	6856107
223	"otd2"	NA	chrNC_037638.1	-	20031626	20031977	20031641	20031977	20029136	20029321
224	"otd2"	NA	chrNC_037638.1	-	20031626	20031977	20031641	20031977	20031307	20031459
225	"LOC552420"	NA	chrNC_037642.1	-	13261465	13261576	13261471	13261576	13261172	13261402
226	"LOC408708"	NA	chrNC_037639.1	-	6613323	6613452	6613375	6613452	6612927	6613192
227	"LOC412303"	NA	chrNC_037642.1	-	12945676	12945908	12945786	12945908	12944908	12945435
228	"LOC413063"	NA	chrNC_037642.1	-	12932938	12933031	12932992	12933031	12931489	12931664
229	"LOC413063"	NA	chrNC_037642.1	-	12941503	12941750	12941628	12941750	12941061	12941196
230	"LOC100578678"	NA	chrNC_037642.1	-	12918756	12918952	12918789	12918952	12918379	12918660
231	"LOC100578678"	NA	chrNC_037642.1	-	12919098	12920542	12919264	12920542	12918756	12918952
232	"LOC413460"	NA	chrNC_037645.1	+	7193062	7193521	7193062	7193516	7193622	7193735
233	"LOC100576597"	NA	chrNC_037642.1	+	10486790	10487762	10486790	10487628	10488825	10488974
234	"LOC409078"	NA	chrNC_037638.1	-	9149994	9150132	9150048	9150132	9148378	9148610
235	"LOC100576425"	NA	chrNC_037638.1	-	26204797	26204889	26204802	26204889	26204613	26204736
236	"LOC726002"	NA	chrNC_037642.1	-	10980141	10980518	10980243	10980518	10979895	10980077
237	"LOC409444"	NA	chrNC_037642.1	-	10923025	10923228	10923035	10923228	10915532	10915635
238	"LOC409444"	NA	chrNC_037642.1	-	10923040	10923269	10923156	10923269	10915532	10915635
239	"LOC409444"	NA	chrNC_037642.1	-	10923025	10923228	10923035	10923228	10919874	10920049
240	"LOC409444"	NA	chrNC_037642.1	-	10923025	10923228	10923035	10923228	10920312	10920337
241	"LOC409444"	NA	chrNC_037642.1	-	10923025	10923228	10923035	10923228	10920312	10920419
242	"LOC409444"	NA	chrNC_037642.1	-	10923040	10923269	10923156	10923269	10920312	10920419
243	"LOC113219384"	NA	chrNW_020555907.1	-	12080	12358	12086	12358	11906	12011
244	"LOC113219384"	NA	chrNW_020555907.1	-	12080	12358	12174	12358	11906	12011
245	"LOC113219384"	NA	chrNW_020555907.1	-	12086	12358	12174	12358	11906	12011
246	"LOC725511"	NA	chrNC_037642.1	+	10752632	10752940	10752632	10752905	10753528	10753678
247	"LOC411113"	NA	chrNC_037642.1	+	10337945	10337999	10337945	10337972	10338769	10339086
248	"LOC411916"	NA	chrNC_037645.1	-	6325710	6325913	6325757	6325913	6325358	6325645
249	"LOC725707"	NA	chrNC_037643.1	-	15634859	15635092	15634922	15635092	15634492	15634673
250	"LOC100577335"	NA	chrNC_037642.1	+	9964253	9964513	9964253	9964509	9964584	9965612
251	"LOC411828"	NA	chrNC_037642.1	-	9898923	9899226	9899025	9899226	9898375	9898516
252	"LOC726322"	NA	chrNC_037651.1	+	8976449	8976717	8976449	8976703	8976904	8977573
253	"LOC100576826"	NA	chrNC_037642.1	+	9464680	9464903	9464680	9464897	9465007	9465202
254	"LOC102656496"	NA	chrNC_037641.1	+	4997820	4999537	4997820	4998350	4999905	5000202
255	"LOC411452"	NA	chrNC_037639.1	-	4795580	4796033	4795610	4796033	4795366	4795484
256	"LOC726107"	NA	chrNC_037642.1	-	8520127	8520156	8520142	8520156	8519867	8520060
257	"PRF"	NA	chrNC_037645.1	-	2755554	2755836	2755566	2755836	2754402	2754692
258	"LOC100577015"	NA	chrNC_037642.1	+	7596053	7596438	7596053	7596174	7597680	7598013
259	"LOC100577015"	NA	chrNC_037642.1	+	7596053	7597142	7596053	7596174	7597680	7598013
260	"LOC100577015"	NA	chrNC_037642.1	+	7596053	7597142	7596053	7596438	7597680	7598013
261	"LOC552574"	NA	chrNC_037642.1	-	7403400	7404502	7403676	7404502	7402859	7403303
262	"LOC409488"	NA	chrNC_037641.1	+	12141307	12141392	12141307	12141381	12141787	12141877
263	"LOC724912"	NA	chrNC_037649.1	+	3876214	3876650	3876214	3876644	3876726	3876932
264	"LOC100578041"	NA	chrNC_037643.1	-	5529569	5529783	5529605	5529783	5528177	5528608
265	"Ripk5"	NA	chrNC_037650.1	+	5541401	5543208	5541401	5542110	5549892	5551753
266	"Cyp314a1"	NA	chrNC_037642.1	-	13665923	13666787	13666225	13666787	13664384	13664518
267	"Cyp314a1"	NA	chrNC_037642.1	-	13665923	13666787	13666450	13666787	13664384	13664518
268	"Cyp314a1"	NA	chrNC_037642.1	-	13666225	13666787	13666450	13666787	13664384	13664518
269	"LOC726228"	NA	chrNC_037652.1	+	3588910	3589135	3588910	3589105	3589320	3589680
270	"LOC100188940"	NA	chrNC_037642.1	-	5926819	5927299	5926831	5927299	5926078	5926181
271	"LOC100578820"	NA	chrNC_037638.1	-	11681170	11681350	11681290	11681350	11680941	11681103
272	"LOC100578820"	NA	chrNC_037638.1	-	11681170	11681350	11681290	11681350	11680941	11681106
273	"LOC408867"	NA	chrNC_037643.1	-	1813306	1813707	1813420	1813707	1766151	1766316
274	"LOC408867"	NA	chrNC_037643.1	-	1813306	1813707	1813420	1813707	1795297	1795454
275	"LOC408867"	NA	chrNC_037643.1	-	1813306	1813707	1813420	1813707	1808206	1808312
276	"LOC410878"	NA	chrNC_037639.1	-	9701993	9702069	9702038	9702069	9701508	9701630
277	"LOC408824"	NA	chrNC_037642.1	-	4301297	4301639	4301327	4301639	4294659	4294947
278	"LOC725679"	NA	chrNC_037645.1	+	6590440	6590718	6590440	6590659	6596243	6596535
279	"LOC409414"	NA	chrNC_037642.1	+	2280962	2281262	2280962	2281205	2282699	2282739
280	"LOC409414"	NA	chrNC_037642.1	+	2280962	2281262	2280962	2281205	2284500	2284839
281	"LOC412288"	NA	chrNC_037638.1	+	24639287	24639430	24639287	24639409	24641212	24641403
282	"LOC412288"	NA	chrNC_037638.1	+	24639287	24639430	24639287	24639409	24647134	24647236
283	"LOC727141"	NA	chrNC_037642.1	-	544049	544211	544064	544211	543863	543992
