ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
38	"LOC412796"	NA	chrNC_037652.1	-	8208331	8208513	8208331	8208381	8208783	8208871
39	"LOC412796"	NA	chrNC_037652.1	-	8208331	8208513	8208331	8208405	8208783	8208871
40	"LOC100577551"	NA	chrNC_037652.1	+	8045579	8047011	8045582	8047011	8045233	8045463
41	"LOC409611"	NA	chrNC_037652.1	-	7909917	7910547	7909917	7910526	7911355	7911482
42	"LOC409611"	NA	chrNC_037652.1	-	7909917	7910550	7909917	7910526	7911355	7911482
43	"LOC409611"	NA	chrNC_037652.1	-	7909917	7910550	7909917	7910547	7911355	7911482
44	"LOC409713"	NA	chrNC_037652.1	-	7855700	7855844	7855700	7855829	7856939	7857007
45	"LOC409713"	NA	chrNC_037652.1	-	7855700	7855844	7855700	7855829	7860746	7860818
46	"LOC726353"	NA	chrNC_037652.1	+	7751493	7751909	7751513	7751909	7751210	7751442
47	"LOC113218519"	NA	chrNC_037652.1	-	7739928	7740181	7739928	7740178	7740360	7740745
48	"LOC102654111"	NA	chrNC_037652.1	-	7719770	7720293	7719770	7720290	7720365	7720625
49	"LOC552633"	NA	chrNC_037652.1	+	7664730	7665014	7664745	7665014	7664503	7664658
50	"LOC551799"	NA	chrNC_037653.1	+	4626430	4626556	4626433	4626556	4626191	4626248
51	"LOC552708"	NA	chrNC_037652.1	-	7589773	7590086	7589773	7590065	7590165	7590428
52	"pHCl"	NA	chrNC_037652.1	+	7547451	7547577	7547460	7547577	7527182	7527323
53	"pHCl"	NA	chrNC_037652.1	+	7547439	7547577	7547451	7547577	7534332	7534547
54	"pHCl"	NA	chrNC_037652.1	+	7547439	7547577	7547460	7547577	7534332	7534547
55	"pHCl"	NA	chrNC_037652.1	+	7547451	7547577	7547460	7547577	7534332	7534547
56	"pHCl"	NA	chrNC_037652.1	+	7547439	7547577	7547451	7547577	7539795	7539846
57	"pHCl"	NA	chrNC_037652.1	+	7547439	7547577	7547460	7547577	7539795	7539846
58	"pHCl"	NA	chrNC_037652.1	+	7547451	7547577	7547460	7547577	7539795	7539846
59	"LOC100577656"	NA	chrNC_037652.1	-	7301644	7302209	7301644	7302155	7318462	7318555
60	"LOC100577783"	NA	chrNC_037652.1	+	6873459	6873634	6873462	6873634	6873071	6873374
61	"LOC409321"	NA	chrNC_037652.1	-	6557883	6558057	6557883	6557997	6558120	6558309
62	"LOC409321"	NA	chrNC_037652.1	-	6558120	6558306	6558120	6558279	6558516	6558657
63	"LOC409321"	NA	chrNC_037652.1	-	6558120	6558309	6558120	6558279	6558516	6558657
64	"LOC409321"	NA	chrNC_037652.1	-	6558120	6558309	6558120	6558306	6558516	6558657
65	"LOC409321"	NA	chrNC_037652.1	-	6558120	6558306	6558120	6558279	6559081	6559339
66	"LOC409321"	NA	chrNC_037652.1	-	6558120	6558309	6558120	6558279	6559081	6559339
67	"LOC409321"	NA	chrNC_037652.1	-	6558120	6558309	6558120	6558306	6559081	6559339
68	"LOC409321"	NA	chrNC_037652.1	-	6559081	6559339	6559081	6559324	6559524	6559804
69	"LOC408533"	NA	chrNC_037652.1	-	5740341	5740468	5740341	5740390	5740860	5741014
70	"LOC410621"	NA	chrNC_037652.1	-	5251930	5252080	5251930	5252077	5252157	5252303
71	"LOC410621"	NA	chrNC_037652.1	-	5252366	5252872	5252366	5252860	5252941	5253394
72	"LOC410621"	NA	chrNC_037652.1	-	5252366	5252872	5252366	5252860	5253469	5254381
73	"LOC409674"	NA	chrNC_037652.1	-	5238091	5240745	5238091	5240742	5241118	5241378
74	"LOC410623"	NA	chrNC_037652.1	-	5091948	5092104	5091948	5092023	5092248	5093174
75	"LOC413032"	NA	chrNC_037652.1	-	3839160	3840221	3839160	3839687	3840302	3840688
76	"LOC411720"	NA	chrNC_037652.1	+	3775789	3775869	3775794	3775869	3775591	3775719
77	"LOC413755"	NA	chrNC_037652.1	-	3449943	3450175	3449943	3450160	3450367	3450755
78	"LOC408548"	NA	chrNC_037652.1	-	2986195	2986351	2986195	2986348	2987681	2987874
79	"Syt20"	NA	chrNC_037653.1	-	1772121	1772256	1772121	1772241	1776423	1776568
80	"Syt20"	NA	chrNC_037653.1	-	1776423	1776583	1776423	1776568	1777055	1777945
81	"LOC725503"	NA	chrNC_037652.1	-	2837155	2837230	2837155	2837227	2837643	2837841
82	"LOC100577909"	NA	chrNC_037652.1	-	2808888	2808997	2808888	2808971	2809148	2809484
83	"LOC551194"	NA	chrNC_037652.1	+	2795364	2795431	2795367	2795431	2794990	2795281
84	"LOC409137"	NA	chrNC_037652.1	-	2662683	2662864	2662683	2662855	2663311	2663477
85	"LOC551839"	NA	chrNC_037652.1	+	2548220	2548340	2548260	2548340	2547738	2547943
86	"LOC551839"	NA	chrNC_037652.1	+	2548220	2548340	2548260	2548340	2547740	2547960
87	"LOC724207"	NA	chrNC_037652.1	-	2531438	2532030	2531438	2531965	2533050	2533300
88	"LOC727223"	NA	chrNC_037652.1	-	2184083	2184509	2184083	2184445	2184614	2184845
89	"LOC727223"	NA	chrNC_037652.1	-	2188530	2188683	2188530	2188647	2188799	2188982
90	"LOC727223"	NA	chrNC_037652.1	-	2190385	2190525	2190385	2190516	2190601	2190798
91	"LOC726601"	NA	chrNC_037652.1	+	1879296	1879455	1879383	1879455	1878950	1879099
92	"LOC100578556"	NA	chrNC_037652.1	+	1823435	1823779	1823438	1823779	1822984	1823133
93	"LOC409573"	NA	chrNC_037652.1	+	1799719	1800350	1799722	1800350	1799389	1799500
94	"LOC409200"	NA	chrNC_037652.1	-	1572456	1572747	1572456	1572694	1572950	1573030
95	"LOC724789"	NA	chrNC_037652.1	-	814498	814601	814498	814596	814687	814800
96	"LOC724789"	NA	chrNC_037652.1	-	815567	815789	815567	815745	815989	816088
97	"LOC724789"	NA	chrNC_037652.1	-	815567	815789	815567	815745	816196	816330
98	"LOC724789"	NA	chrNC_037652.1	-	816196	816388	816196	816330	816532	816577
99	"LOC100576614"	NA	chrNC_037652.1	-	805943	806099	805943	806082	808662	808874
100	"LOC411466"	NA	chrNC_037652.1	+	630318	630526	630348	630526	630011	630199
101	"LOC411466"	NA	chrNC_037652.1	+	646523	646698	646535	646698	644649	644819
102	"LOC411466"	NA	chrNC_037652.1	+	646523	646923	646535	646923	645437	645590
103	"LOC411466"	NA	chrNC_037652.1	+	646761	646923	646833	646923	646523	646698
104	"LOC408501"	NA	chrNC_037651.1	+	10641031	10641086	10641043	10641086	10640837	10640967
105	"LOC408501"	NA	chrNC_037651.1	+	10641031	10641086	10641043	10641086	10640837	10640980
106	"Metrn"	NA	chrNC_037651.1	+	10631142	10631330	10631147	10631330	10630609	10631072
107	"LOC551446"	NA	chrNC_037651.1	-	10602410	10602833	10602410	10602626	10608054	10608102
108	"LOC551446"	NA	chrNC_037651.1	-	10606817	10607176	10606817	10607158	10608054	10608102
109	"LOC551446"	NA	chrNC_037651.1	-	10602410	10602833	10602410	10602626	10610668	10610755
110	"LOC551446"	NA	chrNC_037651.1	-	10606817	10607176	10606817	10607158	10610668	10610755
111	"LOC727311"	NA	chrNC_037651.1	+	10453459	10453595	10453471	10453595	10452770	10452997
112	"LOC552019"	NA	chrNC_037653.1	-	2963754	2963862	2963754	2963841	2963920	2964097
113	"LOC727232"	NA	chrNC_037651.1	-	10020558	10020703	10020558	10020685	10021113	10021281
114	"LOC727232"	NA	chrNC_037651.1	-	10022251	10022275	10022251	10022272	10022405	10022500
115	"LOC408494"	NA	chrNC_037651.1	-	9995312	9995483	9995312	9995441	9995582	9995787
116	"LOC410558"	NA	chrNC_037651.1	-	9981481	9981729	9981481	9981719	9981803	9982196
117	"LOC727185"	NA	chrNC_037651.1	+	9966246	9966516	9966251	9966516	9964657	9964866
118	"LOC727185"	NA	chrNC_037651.1	+	9966246	9966516	9966251	9966516	9965644	9965907
119	"LOC550989"	NA	chrNC_037653.1	-	4895512	4895705	4895512	4895657	4896059	4896119
120	"LOC550989"	NA	chrNC_037653.1	-	4895512	4895657	4895512	4895643	4896817	4896904
121	"LOC550989"	NA	chrNC_037653.1	-	4895512	4895705	4895512	4895643	4896817	4896904
122	"LOC550989"	NA	chrNC_037653.1	-	4895512	4895705	4895512	4895657	4896817	4896904
123	"LOC550989"	NA	chrNC_037653.1	-	4895512	4895657	4895512	4895643	4897726	4897853
124	"LOC550989"	NA	chrNC_037653.1	-	4895512	4895705	4895512	4895643	4897726	4897853
125	"LOC550989"	NA	chrNC_037653.1	-	4895512	4895705	4895512	4895657	4897726	4897853
126	"LOC100576251"	NA	chrNC_037651.1	-	9470630	9470834	9470630	9470822	9471550	9471688
127	"LOC100576251"	NA	chrNC_037651.1	-	9470630	9470834	9470630	9470822	9472321	9472534
128	"LOC100576251"	NA	chrNC_037651.1	-	9470630	9470834	9470630	9470822	9474972	9475132
129	"LOC100576251"	NA	chrNC_037651.1	-	9472321	9472534	9472321	9472489	9474972	9475132
130	"LOC100576251"	NA	chrNC_037651.1	-	9474972	9475132	9474972	9475105	9481392	9481422
131	"LOC100576251"	NA	chrNC_037651.1	-	9474972	9475132	9474972	9475105	9486026	9486220
132	"LOC100576251"	NA	chrNC_037651.1	-	9474972	9475132	9474972	9475105	9486035	9486220
133	"LOC100576251"	NA	chrNC_037651.1	-	9472321	9472534	9472321	9472489	9502567	9502898
134	"LOC100576251"	NA	chrNC_037651.1	-	9474972	9475132	9474972	9475105	9502567	9502898
135	"LOC100576251"	NA	chrNC_037651.1	-	9502567	9502898	9502567	9502886	9527632	9527743
136	"LOC100576251"	NA	chrNC_037651.1	-	9502567	9502898	9502567	9502886	9529939	9531222
137	"LOC410545"	NA	chrNC_037651.1	-	9309828	9309979	9309828	9309967	9310045	9310209
138	"LOC726723"	NA	chrNC_037651.1	-	9225973	9226185	9225973	9226179	9226321	9226426
139	"LOC726723"	NA	chrNC_037651.1	-	9225973	9226185	9225973	9226179	9226702	9226935
140	"LOC726723"	NA	chrNC_037651.1	-	9229905	9230314	9229905	9230077	9230614	9230730
141	"LOC726723"	NA	chrNC_037651.1	-	9232067	9232236	9232067	9232233	9236863	9237175
142	"LOC726649"	NA	chrNC_037651.1	-	9103261	9103476	9103261	9103464	9103743	9103818
143	"LOC100578743"	NA	chrNC_037651.1	-	9100656	9100979	9100656	9100967	9101050	9101153
144	"LOC413909"	NA	chrNC_037651.1	+	9093423	9093827	9093440	9093827	9090430	9090705
145	"LOC413909"	NA	chrNC_037651.1	+	9093423	9093827	9093440	9093827	9092178	9092280
146	"LOC413909"	NA	chrNC_037651.1	+	9093423	9093827	9093440	9093827	9092531	9092661
147	"LOC413909"	NA	chrNC_037651.1	+	9093423	9093827	9093440	9093827	9092963	9093071
148	"LOC551708"	NA	chrNC_037651.1	+	9085161	9085414	9085173	9085414	9084940	9085095
149	"LOC551708"	NA	chrNC_037651.1	+	9086828	9087065	9086831	9087065	9086398	9086726
150	"LOC550799"	NA	chrNC_037651.1	+	9072801	9072905	9072807	9072905	9072644	9072719
151	"LOC412301"	NA	chrNC_037651.1	+	9058811	9059051	9058917	9059051	9058642	9058741
152	"LOC412301"	NA	chrNC_037651.1	+	9058811	9059051	9058920	9059051	9058642	9058741
153	"LOC412301"	NA	chrNC_037651.1	+	9058917	9059051	9058920	9059051	9058642	9058741
154	"LOC412301"	NA	chrNC_037651.1	+	9058917	9059051	9058920	9059051	9058811	9058839
155	"LOC100576805"	NA	chrNC_037651.1	-	8643074	8643199	8643074	8643175	8643283	8643426
156	"LOC408467"	NA	chrNC_037651.1	+	8321904	8322116	8321908	8322116	8314908	8316020
157	"LOC408467"	NA	chrNC_037651.1	+	8322346	8322867	8322353	8322867	8314908	8316020
158	"LOC408467"	NA	chrNC_037651.1	+	8322346	8322867	8322353	8322867	8321904	8322116
159	"LOC100576195"	NA	chrNC_037651.1	+	8118475	8118839	8118508	8118839	8118153	8118260
160	"LOC100576236"	NA	chrNC_037651.1	+	8061211	8061388	8061214	8061388	8060973	8061120
161	"LOC408463"	NA	chrNC_037651.1	+	8044984	8045251	8045004	8045251	8032760	8032890
162	"LOC408463"	NA	chrNC_037651.1	+	8044984	8045251	8045004	8045251	8039712	8039849
163	"LOC408463"	NA	chrNC_037651.1	+	8044984	8045251	8045004	8045251	8042789	8042805
164	"LOC408463"	NA	chrNC_037651.1	+	8044984	8045251	8045004	8045251	8043499	8044850
165	"LOC726582"	NA	chrNC_037651.1	+	7875734	7875905	7875755	7875905	7875388	7875684
166	"LOC551848"	NA	chrNC_037653.1	+	3080972	3081290	3080981	3081290	3080664	3080902
167	"LOC410507"	NA	chrNC_037651.1	-	7663282	7663498	7663282	7663478	7663602	7663823
168	"LOC100577030"	NA	chrNC_037651.1	-	7454836	7457500	7454836	7456414	7458307	7458465
169	"LOC100577030"	NA	chrNC_037651.1	-	7454836	7457500	7454836	7456414	7458616	7458778
170	"LOC410498"	NA	chrNC_037651.1	+	7316068	7316243	7316092	7316243	7309285	7309444
171	"LOC410498"	NA	chrNC_037651.1	+	7316068	7316243	7316099	7316243	7309285	7309444
172	"LOC410498"	NA	chrNC_037651.1	+	7316092	7316243	7316099	7316243	7309285	7309444
173	"LOC410498"	NA	chrNC_037651.1	+	7381065	7381305	7381068	7381305	7374929	7375054
174	"LOC410498"	NA	chrNC_037651.1	+	7381065	7381305	7381068	7381305	7377472	7377613
175	"LOC410498"	NA	chrNC_037651.1	+	7381065	7381305	7381068	7381305	7378049	7378374
176	"LOC410498"	NA	chrNC_037651.1	+	7381065	7381305	7381068	7381305	7379136	7379214
177	"LOC113219241"	NA	chrNC_037651.1	+	7248075	7248187	7248095	7248187	7246196	7247992
178	"LOC552532"	NA	chrNC_037651.1	+	6851356	6851594	6851365	6851594	6851027	6851268
179	"LOC102654890"	NA	chrNC_037651.1	+	6784613	6784747	6784628	6784747	6784442	6784555
180	"LOC413466"	NA	chrNC_037651.1	-	6682530	6683010	6682530	6682961	6683124	6683569
181	"LOC726922"	NA	chrNC_037651.1	-	6661452	6661605	6661452	6661528	6661696	6661714
182	"LOC412617"	NA	chrNC_037651.1	-	6643164	6643642	6643164	6643618	6643804	6643943
183	"LOC409084"	NA	chrNC_037651.1	+	6618597	6618957	6618615	6618957	6616700	6616842
184	"LOC409084"	NA	chrNC_037651.1	+	6618597	6618957	6618615	6618957	6617792	6617921
185	"LOC409084"	NA	chrNC_037651.1	+	6618597	6618957	6618615	6618957	6618457	6618532
186	"LOC409894"	NA	chrNC_037651.1	-	6535399	6535573	6535399	6535471	6535929	6536057
187	"LOC409753"	NA	chrNC_037651.1	+	6513387	6513530	6513399	6513530	6512813	6513016
188	"LOC409753"	NA	chrNC_037651.1	+	6513387	6513530	6513402	6513530	6512813	6513016
189	"LOC409753"	NA	chrNC_037651.1	+	6513399	6513530	6513402	6513530	6512813	6513016
190	"LOC409753"	NA	chrNC_037651.1	+	6513387	6513530	6513399	6513530	6512813	6513037
191	"LOC409753"	NA	chrNC_037651.1	+	6513387	6513530	6513402	6513530	6512813	6513037
192	"LOC409753"	NA	chrNC_037651.1	+	6513399	6513530	6513402	6513530	6512813	6513037
193	"LOC409753"	NA	chrNC_037651.1	+	6515459	6515683	6515483	6515683	6515074	6515236
194	"LOC725456"	NA	chrNC_037651.1	-	6457156	6457676	6457156	6457604	6457818	6457946
195	"LOC725318"	NA	chrNC_037651.1	+	6426924	6430111	6426993	6430111	6426175	6426313
196	"LOC551846"	NA	chrNC_037651.1	-	5867681	5872265	5867681	5872259	5873942	5874276
197	"LOC727652"	NA	chrNC_037651.1	+	5480283	5480415	5480286	5480415	5480070	5480209
198	"LOC411972"	NA	chrNC_037651.1	-	5396283	5396613	5396283	5396424	5396762	5396997
199	"LOC725179"	NA	chrNC_037651.1	+	5057929	5058151	5057971	5058151	5053559	5053708
200	"LOC725179"	NA	chrNC_037651.1	+	5057929	5058151	5057971	5058151	5054040	5054088
201	"LOC725179"	NA	chrNC_037651.1	+	5057929	5058151	5057971	5058151	5056641	5056998
202	"LOC408458"	NA	chrNC_037651.1	-	7529699	7529804	7529699	7529792	7529861	7530310
203	"LOC412313"	NA	chrNC_037651.1	+	4960683	4961358	4960699	4961358	4960431	4960596
204	"LOC107965519"	NA	chrNC_037651.1	-	4924761	4927337	4924761	4927334	4930971	4931161
205	"LOC725926"	NA	chrNC_037651.1	-	4858652	4859902	4858652	4859884	4868592	4868685
206	"LOC413582"	NA	chrNC_037651.1	-	4848547	4848814	4848547	4848659	4851867	4851997
207	"LOC102653655"	NA	chrNC_037651.1	-	4668943	4669763	4668943	4669356	4672515	4672926
208	"LOC100577542"	NA	chrNC_037651.1	+	3798720	3799034	3798975	3799034	3798330	3798414
209	"LOC100577542"	NA	chrNC_037651.1	+	3857292	3860087	3858343	3860087	3800088	3800255
210	"LOC412927"	NA	chrNC_037651.1	+	3371268	3371370	3371286	3371370	3364829	3365977
211	"LOC412927"	NA	chrNC_037651.1	+	3371268	3371370	3371286	3371370	3364829	3367473
212	"LOC411373"	NA	chrNC_037651.1	-	2756653	2756783	2756653	2756780	2757237	2757551
213	"LOC727272"	NA	chrNC_037651.1	-	2585064	2585555	2585064	2585540	2586426	2586622
214	"LOC100577945"	NA	chrNC_037651.1	+	2095523	2097194	2096218	2097194	2085819	2086232
215	"LOC552703"	NA	chrNC_037651.1	-	1485369	1485685	1485369	1485670	1485935	1486104
216	"LOC552703"	NA	chrNC_037651.1	-	1486187	1486362	1486187	1486296	1486453	1486586
217	"LOC411779"	NA	chrNC_037651.1	-	1034631	1034905	1034631	1034776	1034967	1035117
218	"LOC409199"	NA	chrNC_037651.1	+	1033391	1033533	1033395	1033533	1033087	1033293
219	"LOC100578220"	NA	chrNC_037650.1	-	11200775	11200986	11200775	11200976	11201286	11201391
220	"LOC100578220"	NA	chrNC_037650.1	-	11202904	11203005	11202904	11202996	11203881	11204062
221	"LOC100578220"	NA	chrNC_037650.1	-	11202904	11203035	11202904	11202996	11203881	11204062
222	"LOC100578220"	NA	chrNC_037650.1	-	11202904	11203035	11202904	11203005	11203881	11204062
223	"LOC410078"	NA	chrNC_037650.1	-	11158347	11158461	11158347	11158458	11158636	11158793
224	"LOC410078"	NA	chrNC_037650.1	-	11160849	11161330	11160849	11161053	11165437	11165860
225	"LOC413083"	NA	chrNC_037650.1	+	10556923	10557337	10556961	10557337	10556642	10556832
226	"LOC724962"	NA	chrNC_037650.1	-	10475558	10475862	10475558	10475831	10477418	10477712
227	"LOC724962"	NA	chrNC_037650.1	-	10484009	10484391	10484009	10484376	10485799	10486196
228	"LOC725099"	NA	chrNC_037650.1	-	10420903	10421024	10420903	10420995	10421533	10421737
229	"LOC411396"	NA	chrNC_037650.1	-	7324552	7324698	7324552	7324695	7325013	7325217
230	"LOC411396"	NA	chrNC_037650.1	-	7324552	7324708	7324552	7324695	7325013	7325217
231	"LOC411396"	NA	chrNC_037650.1	-	7324552	7324708	7324552	7324698	7325013	7325217
232	"LOC411396"	NA	chrNC_037650.1	-	7324197	7324698	7324197	7324695	7325223	7325420
233	"LOC411396"	NA	chrNC_037650.1	-	7324552	7324708	7324552	7324695	7325223	7325420
234	"LOC411396"	NA	chrNC_037650.1	-	7324552	7324708	7324552	7324698	7325223	7325420
235	"LOC409050"	NA	chrNC_037650.1	+	7314530	7316271	7316202	7316271	7313001	7313250
236	"EphR"	NA	chrNC_037651.1	+	9927094	9927165	9927097	9927165	9926877	9926989
237	"EphR"	NA	chrNC_037651.1	+	9929809	9929986	9929836	9929986	9927094	9927165
238	"EphR"	NA	chrNC_037651.1	+	9929809	9929986	9929836	9929986	9927819	9927837
239	"EphR"	NA	chrNC_037651.1	+	9929809	9929986	9929836	9929986	9928494	9928560
240	"LOC100577222"	NA	chrNC_037650.1	-	6697464	6697595	6697464	6697580	6716510	6716984
241	"LOC100578263"	NA	chrNC_037650.1	-	6367925	6368015	6367925	6368004	6368100	6368186
242	"LOC726547"	NA	chrNC_037650.1	-	6223836	6224260	6223836	6224257	6241645	6242864
243	"LOC726547"	NA	chrNC_037650.1	-	6223836	6224260	6223836	6224257	6242043	6242860
244	"LOC726547"	NA	chrNC_037650.1	-	6223836	6224260	6223836	6224257	6242309	6242857
245	"LOC726547"	NA	chrNC_037650.1	-	6223836	6224260	6223836	6224257	6242631	6242848
246	"LOC726547"	NA	chrNC_037650.1	-	6223836	6224260	6223836	6224257	6242686	6242846
247	"LOC410454"	NA	chrNC_037650.1	+	6123495	6123615	6123501	6123615	6123087	6123431
248	"LOC102654084"	NA	chrNC_037652.1	-	8084008	8084221	8084008	8084103	8086371	8086458
249	"LOC408427"	NA	chrNC_037650.1	-	5975017	5975065	5975017	5975062	5975658	5975811
250	"LOC408427"	NA	chrNC_037650.1	-	5975017	5975065	5975017	5975062	5976316	5976748
251	"LOC408427"	NA	chrNC_037650.1	-	5975658	5975811	5975658	5975781	5976316	5976748
252	"LOC408427"	NA	chrNC_037650.1	-	5975017	5975065	5975017	5975062	5979945	5980038
253	"LOC408427"	NA	chrNC_037650.1	-	5975658	5975811	5975658	5975781	5979945	5980038
254	"LOC408427"	NA	chrNC_037650.1	-	5979945	5982062	5979945	5980038	5984679	5985059
255	"LOC113219199"	NA	chrNC_037650.1	-	5954536	5954828	5954536	5954811	5954909	5955043
256	"LOC102653850"	NA	chrNC_037653.1	-	4501410	4502306	4501410	4501605	4502508	4502685
257	"LOC102654051"	NA	chrNC_037650.1	-	5854435	5863904	5854435	5854832	5864577	5865213
258	"LOC410448"	NA	chrNC_037650.1	+	5746224	5747370	5746250	5747370	5745978	5746157
259	"LOC724423"	NA	chrNC_037653.1	-	6393338	6393520	6393338	6393466	6393611	6393813
260	"Foxp"	NA	chrNC_037650.1	-	5298620	5298733	5298620	5298724	5298898	5298974
261	"Foxp"	NA	chrNC_037650.1	-	5312950	5313125	5312950	5313107	5313334	5313439
262	"LOC410442"	NA	chrNC_037650.1	+	5263382	5263626	5263385	5263626	5195599	5195953
263	"LOC410442"	NA	chrNC_037650.1	+	5263382	5263626	5263385	5263626	5246767	5246869
264	"LOC410439"	NA	chrNC_037650.1	+	5146982	5147143	5146994	5147143	5146266	5146417
265	"LOC102655361"	NA	chrNC_037650.1	+	4935873	4936211	4935960	4936211	4934689	4934866
266	"LOC100577712"	NA	chrNC_037643.1	-	6623328	6623541	6623328	6623514	6623618	6623812
267	"LOC725788"	NA	chrNC_037653.1	-	3053629	3053930	3053629	3053814	3054051	3054282
268	"LOC408434"	NA	chrNC_037650.1	-	6859562	6859683	6859562	6859680	6859815	6859979
269	"LOC100577955"	NA	chrNC_037642.1	-	9318441	9318559	9318441	9318541	9318668	9318955
270	"LOC409448"	NA	chrNC_037643.1	-	5322656	5322833	5322656	5322758	5323559	5323761
271	"LOC725570"	NA	chrNC_037643.1	+	5163030	5163132	5163103	5163132	5162765	5162844
272	"LOC552046"	NA	chrNC_037643.1	-	5152320	5152887	5152320	5152776	5153277	5153619
273	"LOC409786"	NA	chrNC_037643.1	-	4248274	4248545	4248274	4248542	4249828	4249971
274	"LOC726273"	NA	chrNC_037647.1	+	10694775	10694977	10694880	10694977	10694475	10694540
275	"LOC100577651"	NA	chrNC_037648.1	+	385592	386256	385949	386256	385342	385509
276	"LOC726655"	NA	chrNC_037643.1	-	2472997	2474005	2472997	2474002	2475027	2475196
277	"LOC726655"	NA	chrNC_037643.1	-	2472997	2474005	2472997	2474002	2488042	2488170
278	"LOC413447"	NA	chrNC_037643.1	-	2386277	2386498	2386277	2386405	2386574	2386828
279	"LOC413447"	NA	chrNC_037643.1	-	2387128	2387275	2387128	2387272	2387355	2387616
280	"Abscam"	NA	chrNC_037643.1	+	1630245	1630389	1630260	1630389	1629567	1629961
281	"Abscam"	NA	chrNC_037643.1	+	1631895	1632107	1631897	1632107	1630969	1631122
282	"Abscam"	NA	chrNC_037643.1	+	1631895	1632107	1631897	1632107	1630969	1631155
283	"Abscam"	NA	chrNC_037643.1	+	1635557	1640226	1635572	1640226	1634452	1634555
