ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
203	"LOC409729"	NA	chrNC_037642.1	-	13714656	13716548	13716041	13716548	13699699	13699823
204	"LOC409729"	NA	chrNC_037642.1	-	13714656	13716548	13716350	13716548	13699699	13699823
205	"LOC409729"	NA	chrNC_037642.1	-	13715960	13716548	13716041	13716548	13699699	13699823
206	"LOC409729"	NA	chrNC_037642.1	-	13715960	13716548	13716350	13716548	13699699	13699823
207	"LOC409729"	NA	chrNC_037642.1	-	13716041	13716548	13716350	13716548	13699699	13699823
208	"LOC409729"	NA	chrNC_037642.1	-	13714656	13716548	13715960	13716548	13702071	13706245
210	"LOC409729"	NA	chrNC_037642.1	-	13715960	13716548	13716350	13716548	13702071	13706245
211	"LOC409729"	NA	chrNC_037642.1	-	13715960	13716548	13716041	13716548	13714656	13714903
212	"LOC409729"	NA	chrNC_037642.1	-	13715960	13716548	13716350	13716548	13714656	13714903
213	"LOC409729"	NA	chrNC_037642.1	-	13716041	13716548	13716350	13716548	13714656	13714903
217	"LOC552842"	NA	chrNC_037642.1	+	13684862	13685041	13684862	13685019	13685114	13685334
218	"LOC552842"	NA	chrNC_037642.1	+	13684862	13685041	13684862	13685019	13685148	13685334
220	"LOC726654"	NA	chrNC_037642.1	-	13575948	13576519	13576245	13576519	13573095	13573172
223	"otd2"	NA	chrNC_037638.1	-	20031626	20031977	20031641	20031977	20029136	20029321
231	"LOC100578678"	NA	chrNC_037642.1	-	12919098	12920542	12919264	12920542	12918756	12918952
237	"LOC409444"	NA	chrNC_037642.1	-	10923025	10923228	10923035	10923228	10915532	10915635
238	"LOC409444"	NA	chrNC_037642.1	-	10923040	10923269	10923156	10923269	10915532	10915635
239	"LOC409444"	NA	chrNC_037642.1	-	10923025	10923228	10923035	10923228	10919874	10920049
240	"LOC409444"	NA	chrNC_037642.1	-	10923025	10923228	10923035	10923228	10920312	10920337
273	"LOC408867"	NA	chrNC_037643.1	-	1813306	1813707	1813420	1813707	1766151	1766316
274	"LOC408867"	NA	chrNC_037643.1	-	1813306	1813707	1813420	1813707	1795297	1795454
279	"LOC409414"	NA	chrNC_037642.1	+	2280962	2281262	2280962	2281205	2282699	2282739
282	"LOC412288"	NA	chrNC_037638.1	+	24639287	24639430	24639287	24639409	24647134	24647236
288	"LOC552727"	NA	chrNC_037641.1	+	12711559	12711685	12711559	12711677	12711750	12711834
300	"LOC725732"	NA	chrNC_037642.1	+	5801501	5801699	5801501	5801663	5815176	5815361
302	"LOC408779"	NA	chrNC_037641.1	+	12193229	12194033	12193229	12193755	12202537	12202599
306	"LOC552792"	NA	chrNC_037641.1	+	11950909	11951731	11950909	11951460	11951809	11952071
317	"LOC100576683"	NA	chrNC_037642.1	+	11384383	11384977	11384383	11384713	11387714	11387982
318	"LOC413377"	NA	chrNC_037638.1	+	24141008	24148451	24141008	24148310	24149392	24149645
319	"LOC413377"	NA	chrNC_037638.1	+	24141008	24148778	24141008	24148310	24149392	24149645
320	"LOC413377"	NA	chrNC_037638.1	+	24141008	24148778	24141008	24148451	24149392	24149645
325	"LOC409051"	NA	chrNC_037641.1	+	10013084	10014224	10013084	10014197	10018888	10018943
328	"LOC412254"	NA	chrNC_037645.1	+	12541085	12541689	12541085	12541395	12547098	12547220
341	"LOC408916"	NA	chrNC_037644.1	+	12194882	12195107	12194882	12195095	12197155	12197431
344	"LOC410637"	NA	chrNC_037653.1	-	7128055	7129754	7128324	7129754	7073911	7074019
347	"LOC100577164"	NA	chrNC_037642.1	-	8111240	8112331	8111970	8112331	8103505	8109827
349	"LOC552398"	NA	chrNC_037650.1	+	3472866	3473104	3472866	3473047	3474055	3474330
379	"LOC100576620"	NA	chrNC_037640.1	+	13088088	13088500	13088088	13088487	13089425	13089527
383	"LOC724235"	NA	chrNC_037638.1	+	12173153	12173478	12173153	12173427	12173885	12174156
384	"LOC724235"	NA	chrNC_037638.1	+	12173153	12173478	12173153	12173427	12177139	12177297
385	"LOC724235"	NA	chrNC_037638.1	+	12173153	12173478	12173153	12173427	12179475	12181863
390	"LOC408906"	NA	chrNC_037644.1	-	13718990	13719178	13718998	13719178	13708750	13709128
396	"LOC411614"	NA	chrNC_037648.1	+	8215162	8215481	8215162	8215477	8244852	8245103
397	"LOC411614"	NA	chrNC_037648.1	+	8215162	8215503	8215162	8215477	8244852	8245103
398	"LOC411614"	NA	chrNC_037648.1	+	8215162	8215503	8215162	8215481	8244852	8245103
409	"LOC551502"	NA	chrNC_037650.1	+	2786147	2786536	2786147	2786284	2790529	2790713
430	"LOC408908"	NA	chrNC_037644.1	-	13634570	13634882	13634615	13634882	13631512	13631777
432	"LOC408908"	NA	chrNC_037644.1	-	13634570	13634882	13634615	13634882	13633988	13634003
435	"LOC410044"	NA	chrNC_037640.1	+	7005874	7007226	7005874	7006178	7092425	7092614
440	"LOC410535"	NA	chrNC_037651.1	-	8835105	8835231	8835117	8835231	8825319	8827071
449	"LOC408777"	NA	chrNC_037641.1	+	12357847	12358542	12357847	12358344	12358646	12358665
453	"LOC113218769"	NA	chrNC_037642.1	-	9746076	9746463	9746248	9746463	9745217	9745997
459	"LOC725894"	NA	chrNC_037640.1	-	4164382	4164457	4164386	4164457	4151029	4151226
461	"LOC102654860"	NA	chrNC_037643.1	+	8893490	8894950	8893490	8894661	8895299	8895500
469	"LOC552431"	NA	chrNC_037645.1	+	7702470	7702774	7702470	7702635	7703225	7703795
475	"Cac"	NA	chrNC_037640.1	+	2492400	2492723	2492400	2492707	2492829	2492947
482	"Cac"	NA	chrNC_037640.1	+	2522688	2522882	2522688	2522843	2523204	2523237
483	"Cac"	NA	chrNC_037640.1	+	2519501	2519578	2519501	2519511	2524655	2525160
486	"LOC411812"	NA	chrNC_037649.1	-	2378693	2378906	2378709	2378906	2308531	2308610
487	"LOC411812"	NA	chrNC_037649.1	-	2378693	2378906	2378709	2378906	2338828	2339069
488	"LOC725664"	NA	chrNC_037640.1	-	5036843	5038055	5037753	5038055	5035506	5035579
495	"LOC724592"	NA	chrNC_037650.1	+	4598413	4598913	4598413	4598898	4600703	4603276
496	"LOC724592"	NA	chrNC_037650.1	+	4598413	4598913	4598413	4598898	4606705	4607029
498	"LOC409468"	NA	chrNC_037638.1	+	5244931	5245221	5244931	5245049	5287607	5287705
500	"LOC724417"	NA	chrNC_037647.1	+	8682204	8682423	8682204	8682378	8684241	8684531
510	"LOC413906"	NA	chrNC_037648.1	+	8336695	8336848	8336695	8336836	8336943	8337024
513	"LOC107965692"	NA	chrNC_037653.1	-	3012385	3012490	3012389	3012490	3012154	3012314
514	"LOC107965692"	NA	chrNC_037653.1	-	3012385	3012490	3012389	3012490	3012154	3012319
539	"LOC100577216"	NA	chrNC_037640.1	-	3522	3782	3670	3782	2794	2908
544	"LOC100577216"	NA	chrNC_037640.1	-	11254	11487	11319	11487	10974	11075
555	"LOC552285"	NA	chrNC_037643.1	-	16756428	16756651	16756479	16756651	16754940	16755070
561	"LOC100578835"	NA	chrNC_037642.1	-	13222347	13223060	13222904	13223060	13218879	13222282
562	"LOC100578835"	NA	chrNC_037642.1	-	13222380	13223060	13222904	13223060	13218879	13222282
566	"LOC100576552"	NA	chrNC_037648.1	+	396429	396678	396429	396674	396757	396980
570	"LOC411836"	NA	chrNC_037638.1	-	25119700	25119895	25119732	25119895	25119211	25119332
571	"LOC411836"	NA	chrNC_037638.1	-	25119700	25119895	25119732	25119895	25119432	25119566
572	"LOC411836"	NA	chrNC_037638.1	-	25119700	25119895	25119732	25119895	25119432	25119588
582	"LOC408586"	NA	chrNC_037638.1	+	15945932	15947693	15945932	15947663	15982953	15984314
587	"LOC408586"	NA	chrNC_037638.1	+	16020696	16021279	16020696	16021043	16026642	16026870
588	"LOC408586"	NA	chrNC_037638.1	+	15945932	15947693	15945932	15947663	16032353	16032519
592	"LOC408429"	NA	chrNC_037650.1	-	6010544	6011204	6010769	6011204	6008098	6008213
595	"LOC408429"	NA	chrNC_037650.1	-	6072917	6073754	6073029	6073754	6064719	6064905
629	"LOC410717"	NA	chrNC_037638.1	-	14393313	14393425	14393325	14393425	14390732	14390916
630	"LOC410717"	NA	chrNC_037638.1	-	14393313	14393425	14393325	14393425	14391710	14391908
632	"LOC100578721"	NA	chrNC_037638.1	+	14348780	14349665	14348780	14349476	14349867	14350111
635	"LOC408685"	NA	chrNC_037639.1	+	12284554	12284989	12284554	12284710	12287331	12287636
636	"LOC408685"	NA	chrNC_037639.1	+	12284554	12284989	12284554	12284710	12292693	12292950
646	"LOC107964204"	NA	chrNC_037640.1	+	3985668	3986129	3985668	3985776	3986891	3987086
647	"LOC107964204"	NA	chrNC_037640.1	+	3985668	3986467	3985668	3985776	3986891	3987086
648	"LOC107964204"	NA	chrNC_037640.1	+	3985668	3986467	3985668	3986129	3986891	3987086
650	"LOC107964204"	NA	chrNC_037640.1	+	3985668	3986467	3985668	3985776	3986906	3987086
651	"LOC107964204"	NA	chrNC_037640.1	+	3985668	3986467	3985668	3986129	3986906	3987086
655	"LOC552629"	NA	chrNC_037640.1	+	4478301	4478386	4478301	4478368	4479188	4479207
660	"Camkii"	NA	chrNC_037641.1	-	5290541	5290602	5290559	5290602	5255337	5255400
667	"LOC725164"	NA	chrNC_037639.1	+	6488391	6491757	6488391	6488553	6493390	6493564
668	"LOC725164"	NA	chrNC_037639.1	+	6488391	6492021	6488391	6488553	6493390	6493564
677	"LOC551249"	NA	chrNC_037650.1	+	8715144	8716893	8715144	8715246	8717606	8717663
678	"LOC100576505"	NA	chrNC_037638.1	-	12582699	12583065	12582992	12583065	12582302	12582493
706	"LOC726667"	NA	chrNC_037638.1	+	11739110	11739561	11739110	11739169	11740239	11740531
731	"LOC551919"	NA	chrNC_037642.1	+	11248696	11248834	11248696	11248804	11249708	11249829
740	"LOC724925"	NA	chrNC_037642.1	-	5397794	5398078	5397943	5398078	5397343	5397701
744	"LOC410689"	NA	chrNC_037638.1	-	19404239	19404543	19404266	19404543	19402642	19402730
750	"LOC102653619"	NA	chrNC_037638.1	-	1611084	1614722	1611757	1614722	1609592	1610960
752	"LOC102653619"	NA	chrNC_037638.1	-	1611448	1614722	1611757	1614722	1609592	1610960
754	"LOC102653619"	NA	chrNC_037638.1	-	1611757	1614722	1614539	1614722	1609592	1610960
755	"LOC102654998"	NA	chrNC_037638.1	-	1771625	1772176	1771843	1772176	1770652	1771383
756	"LOC102654998"	NA	chrNC_037638.1	-	1771625	1772176	1771843	1772176	1771465	1771554
757	"LOC102654998"	NA	chrNC_037638.1	-	1773265	1773619	1773479	1773619	1772790	1773028
764	"LOC412929"	NA	chrNC_037640.1	+	7790349	7790530	7790349	7790497	7793944	7794082
766	"LOC410780"	NA	chrNC_037638.1	-	24826158	24828137	24827896	24828137	24821134	24821509
768	"LOC726781"	NA	chrNC_037648.1	-	14375693	14375817	14375701	14375817	14375365	14375476
769	"LOC726781"	NA	chrNC_037648.1	-	14375693	14375817	14375701	14375817	14375365	14375479
774	"LOC408898"	NA	chrNC_037644.1	+	13978674	13978785	13978674	13978783	13984431	13984561
779	"LOC551259"	NA	chrNC_037644.1	+	9007078	9007324	9007078	9007153	9007483	9008530
780	"LOC551259"	NA	chrNC_037644.1	+	9007078	9008530	9007078	9007153	9008661	9008713
781	"LOC551259"	NA	chrNC_037644.1	+	9007078	9008530	9007078	9007153	9008817	9008922
786	"LOC409443"	NA	chrNC_037640.1	-	4418659	4418966	4418841	4418966	4418459	4418567
793	"LOC409970"	NA	chrNC_037638.1	-	16717503	16717838	16717507	16717838	16711492	16711846
794	"LOC409970"	NA	chrNC_037638.1	-	16717503	16717838	16717529	16717838	16711492	16711846
795	"LOC409970"	NA	chrNC_037638.1	-	16717503	16717838	16717609	16717838	16711492	16711846
796	"LOC409970"	NA	chrNC_037638.1	-	16717507	16717838	16717529	16717838	16711492	16711846
797	"LOC409970"	NA	chrNC_037638.1	-	16717507	16717838	16717609	16717838	16711492	16711846
798	"LOC409970"	NA	chrNC_037638.1	-	16717529	16717838	16717609	16717838	16711492	16711846
804	"LOC409933"	NA	chrNC_037644.1	+	9584627	9584931	9584627	9584790	9588218	9588314
814	"LOC100578161"	NA	chrNC_037643.1	-	16493875	16494503	16494353	16494503	16490886	16492070
819	"LOC408769"	NA	chrNC_037641.1	+	13205056	13205200	13205056	13205191	13205365	13205424
820	"LOC408769"	NA	chrNC_037641.1	+	13205056	13205200	13205056	13205191	13206466	13208540
824	"LOC411490"	NA	chrNC_037646.1	+	11286633	11287095	11286633	11286828	11308143	11308287
825	"LOC411490"	NA	chrNC_037646.1	+	11286633	11287100	11286633	11286828	11308143	11308287
827	"LOC411490"	NA	chrNC_037646.1	+	11286633	11287100	11286633	11287095	11308944	11309043
828	"LOC411490"	NA	chrNC_037646.1	+	11286964	11287100	11286964	11287095	11310837	11311100
835	"LOC100577165"	NA	chrNC_037647.1	+	11237317	11237485	11237317	11237468	11238476	11238619
837	"LOC726231"	NA	chrNC_037639.1	-	14762072	14762535	14762086	14762535	14754523	14754584
838	"LOC726231"	NA	chrNC_037639.1	-	14762072	14762535	14762119	14762535	14754523	14754584
839	"LOC726231"	NA	chrNC_037639.1	-	14762086	14762535	14762119	14762535	14754523	14754584
840	"LOC726231"	NA	chrNC_037639.1	-	14762072	14762535	14762086	14762535	14755213	14755339
841	"LOC726231"	NA	chrNC_037639.1	-	14762072	14762535	14762119	14762535	14755213	14755339
842	"LOC726231"	NA	chrNC_037639.1	-	14762086	14762535	14762119	14762535	14755213	14755339
843	"LOC726231"	NA	chrNC_037639.1	-	14762072	14762535	14762086	14762535	14755462	14755609
848	"LOC102656575"	NA	chrNC_037638.1	-	19456316	19457519	19456903	19457519	19453631	19456102
859	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480316	6480185	6480313	6484040	6484278
860	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480338	6480185	6480313	6484040	6484278
861	"LOC100578030"	NA	chrNC_037648.1	+	6480185	6480338	6480185	6480316	6484040	6484278
865	"LOC551215"	NA	chrNC_037640.1	-	8342187	8342313	8342192	8342313	8340324	8340392
866	"LOC551215"	NA	chrNC_037640.1	-	8342187	8342313	8342192	8342313	8340594	8340621
867	"LOC551215"	NA	chrNC_037640.1	-	8342187	8342313	8342192	8342313	8340594	8340636
868	"LOC551215"	NA	chrNC_037640.1	-	8342187	8342313	8342192	8342313	8341761	8341773
869	"LOC551215"	NA	chrNC_037640.1	-	8342187	8342313	8342192	8342313	8341761	8341783
870	"LOC551215"	NA	chrNC_037640.1	-	8342187	8342313	8342192	8342313	8341890	8341936
871	"LOC100577113"	NA	chrNC_037638.1	-	8184297	8184483	8184369	8184483	8183446	8184039
873	"LOC410336"	NA	chrNC_037648.1	-	12788735	12788980	12788744	12788980	12771332	12771531
883	"LOC724361"	NA	chrNC_037648.1	+	558242	558686	558242	558303	558753	559007
888	"LOC412855"	NA	chrNC_037640.1	+	8029237	8029615	8029237	8029391	8030115	8030385
890	"LOC725122"	NA	chrNC_037640.1	+	10161780	10162447	10161780	10162211	10164902	10165044
892	"LOC102656085"	NA	chrNW_020555866.1	+	21321	21482	21321	21382	21788	22165
894	"LOC551558"	NA	chrNC_037638.1	-	16800367	16800655	16800406	16800655	16791383	16791671
900	"LOC100576196"	NA	chrNC_037642.1	+	8678386	8681069	8678386	8678973	8690322	8693972
918	"LOC100577541"	NA	chrNC_037644.1	-	3007964	3008172	3007985	3008172	3007745	3007886
923	"LOC726944"	NA	chrNC_037638.1	+	11565445	11565713	11565445	11565581	11577663	11577847
924	"LOC100576671"	NA	chrNC_037650.1	-	3518803	3519756	3519407	3519756	3509775	3515021
925	"LOC100576671"	NA	chrNC_037650.1	-	3518803	3519756	3519407	3519756	3515268	3515870
946	"LOC414038"	NA	chrNC_037638.1	-	4601793	4601947	4601798	4601947	4601375	4601728
947	"LOC414038"	NA	chrNC_037638.1	-	4601793	4601947	4601798	4601947	4601375	4601741
953	"LOC100576602"	NA	chrNC_037638.1	+	1456457	1458331	1456457	1456741	1458415	1460077
964	"LOC113218923"	NA	chrNC_037645.1	-	11967116	11967260	11967134	11967260	11966827	11966852
965	"LOC113218923"	NA	chrNC_037645.1	-	11977259	11977834	11977313	11977834	11970278	11970532
968	"LOC725527"	NA	chrNC_037638.1	-	14137304	14137928	14137631	14137928	14137099	14137221
982	"LOC412594"	NA	chrNC_037639.1	-	2147421	2147751	2147471	2147751	2136898	2137333
984	"LOC412594"	NA	chrNC_037639.1	-	2232047	2232108	2232071	2232108	2198683	2198805
987	"LOC100578866"	NA	chrNC_037647.1	+	11614680	11615290	11614680	11614865	11615496	11615872
990	"LOC409007"	NA	chrNC_037646.1	+	8733558	8733682	8733558	8733631	8758856	8758985
1011	"LOC410999"	NA	chrNC_037641.1	-	11998727	11998912	11998901	11998912	11998398	11998546
1014	"LOC552417"	NA	chrNC_037641.1	-	2150156	2150306	2150178	2150306	2138108	2138194
1021	"LOC100576277"	NA	chrNC_037642.1	-	11473563	11474755	11474624	11474755	11471807	11471999
1024	"LOC100577396"	NA	chrNC_037642.1	-	7209200	7209353	7209204	7209353	7205649	7205995
1028	"LOC113218529"	NA	chrNC_037639.1	-	4665774	4665925	4665778	4665925	4656863	4657009
1045	"LOC724847"	NA	chrNC_037652.1	-	4214569	4214649	4214573	4214649	4213249	4213336
1057	"LOC408343"	NA	chrNC_037648.1	+	3058914	3060594	3058914	3060495	3213175	3213299
1058	"LOC408343"	NA	chrNC_037648.1	+	3058914	3060651	3058914	3060495	3213175	3213299
1059	"LOC408343"	NA	chrNC_037648.1	+	3058914	3060651	3058914	3060594	3213175	3213299
1064	"LOC413018"	NA	chrNC_037638.1	+	18436493	18436757	18436493	18436643	18437722	18437949
1066	"LOC102656621"	NA	chrNC_037643.1	-	15030253	15031140	15030783	15031140	15028449	15028864
1070	"LOC412588"	NA	chrNC_037638.1	-	9093948	9094335	9094161	9094335	9091925	9092477
1071	"LOC412588"	NA	chrNC_037638.1	-	9093948	9094335	9094161	9094335	9091925	9092566
1074	"LOC724973"	NA	chrNC_037641.1	+	12799091	12799921	12799091	12799611	12808037	12808206
1075	"LOC724973"	NA	chrNC_037641.1	+	12799091	12799921	12799091	12799611	12813719	12813886
1076	"LOC724973"	NA	chrNC_037641.1	+	12805849	12808206	12805849	12806815	12813719	12813886
1079	"LOC410161"	NA	chrNC_037640.1	+	359347	359497	359347	359434	373039	373144
1088	"LOC100578458"	NA	chrNC_037638.1	+	5878707	5880846	5878707	5878905	5880937	5881090
1089	"LOC100577367"	NA	chrNC_037650.1	-	2439720	2439809	2439769	2439809	2439575	2439666
1094	"LOC409902"	NA	chrNC_037651.1	-	6828274	6830115	6828711	6830115	6810993	6811095
1103	"LOC100578799"	NA	chrNC_037642.1	-	10739193	10740386	10740246	10740386	10738682	10738872
1104	"LOC100578708"	NA	chrNC_037638.1	-	12304997	12305143	12305122	12305143	12304594	12304624
1108	"LOC100576132"	NA	chrNC_037638.1	+	24226696	24226887	24226696	24226859	24226982	24227622
1112	"LOC100576132"	NA	chrNC_037638.1	+	24226982	24227207	24226982	24227086	24228968	24229629
1113	"LOC100576132"	NA	chrNC_037638.1	+	24226982	24227622	24226982	24227086	24228968	24229629
1115	"LOC100576132"	NA	chrNC_037638.1	+	24226982	24227622	24226982	24227207	24230462	24230637
1116	"LOC100576132"	NA	chrNC_037638.1	+	24226982	24227622	24226982	24227207	24230772	24231125
1118	"LOC100578839"	NA	chrNC_037639.1	-	4709248	4709417	4709253	4709417	4708222	4708833
1121	"LOC409717"	NA	chrNC_037638.1	+	12393864	12394156	12393864	12393989	12396850	12396943
1126	"LOC408465"	NA	chrNC_037651.1	-	8289517	8289577	8289533	8289577	8281733	8281870
1129	"LOC410094"	NA	chrNC_037640.1	-	10144912	10145042	10144920	10145042	10138005	10138253
1130	"LOC410094"	NA	chrNC_037640.1	-	10144912	10145042	10144968	10145042	10138005	10138253
1131	"LOC410094"	NA	chrNC_037640.1	-	10144920	10145042	10144968	10145042	10138005	10138253
1137	"LOC100576547"	NA	chrNC_037638.1	-	5674986	5675318	5674993	5675318	5673427	5673597
1148	"LOC100577995"	NA	chrNC_037639.1	-	585993	586488	586203	586488	585771	585899
1149	"LOC107965072"	NA	chrNC_037647.1	-	2856623	2858802	2857699	2858802	2856446	2856531
1160	"LOC551731"	NA	chrNC_037638.1	-	19299528	19299912	19299799	19299912	19299262	19299364
1161	"LOC100576709"	NA	chrNC_037653.1	-	1645211	1647654	1647557	1647654	1642526	1642675
1162	"LOC100576709"	NA	chrNC_037653.1	-	1645211	1647654	1647557	1647654	1643252	1643387
1168	"LOC102656549"	NA	chrNC_037640.1	-	4635157	4636163	4635679	4636163	4633957	4634139
1174	"LOC410178"	NA	chrNC_037647.1	-	11695721	11697714	11697146	11697714	11694505	11695532
1175	"LOC410178"	NA	chrNC_037647.1	-	11696552	11697714	11697146	11697714	11694505	11695532
1178	"LOC102653613"	NA	chrNC_037643.1	-	14214772	14214987	14214950	14214987	14211099	14213224
1182	"LOC100576896"	NA	chrNC_037639.1	-	2019675	2020760	2020520	2020760	2001417	2002143
1191	"LOC550664"	NA	chrNC_037639.1	+	10170695	10171151	10170695	10170885	10171704	10171947
1194	"LOC725273"	NA	chrNC_037638.1	+	23227554	23227717	23227554	23227710	23228550	23228745
1201	"LOC552142"	NA	chrNC_037638.1	-	21830092	21830495	21830273	21830495	21823972	21824170
1209	"LOC409836"	NA	chrNC_037645.1	-	2332215	2333362	2332751	2333362	2329826	2329940
1216	"LOC551792"	NA	chrNC_037638.1	-	23241749	23242892	23241842	23242892	23240210	23241010
1225	"LOC412088"	NA	chrNC_037638.1	+	24214672	24214826	24214672	24214805	24214929	24214977
1226	"LOC412088"	NA	chrNC_037638.1	+	24214672	24214826	24214672	24214805	24215587	24215703
1247	"LOC113218951"	NA	chrNC_037645.1	+	7117921	7119245	7117921	7119015	7119938	7120078
1248	"LOC413753"	NA	chrNC_037649.1	+	10081529	10081870	10081529	10081866	10082876	10083412
1249	"LOC413753"	NA	chrNC_037649.1	+	10081529	10082090	10081529	10081866	10082876	10083412
1250	"LOC413753"	NA	chrNC_037649.1	+	10081529	10082090	10081529	10081870	10082876	10083412
1251	"LOC413753"	NA	chrNC_037649.1	+	10081529	10082090	10081529	10081870	10082929	10083412
1255	"LOC413753"	NA	chrNC_037649.1	+	10081529	10082090	10081529	10081870	10083243	10083412
1259	"LOC409335"	NA	chrNC_037640.1	-	6123960	6124196	6123992	6124196	6123210	6123446
1265	"LOC102654089"	NA	chrNC_037647.1	+	9915246	9916538	9915246	9915782	9918681	9918856
1266	"LOC102654089"	NA	chrNC_037647.1	+	9915246	9918471	9915246	9915782	9918681	9918856
1275	"LOC107965445"	NA	chrNC_037638.1	-	25996865	25998221	25997025	25998221	25994609	25996761
1278	"LOC725098"	NA	chrNC_037642.1	-	397486	397828	397750	397828	397158	397391
1282	"LOC552236"	NA	chrNC_037642.1	-	10948016	10948207	10948026	10948207	10947759	10947911
1284	"Dnmt3"	NA	chrNC_037639.1	+	15820491	15821543	15820491	15821432	15822008	15822113
1285	"Dnmt3"	NA	chrNC_037639.1	+	15820491	15821543	15820491	15821432	15822221	15822306
1286	"Dnmt3"	NA	chrNC_037639.1	+	15820491	15821543	15820491	15821432	15822896	15822988
1289	"LOC409922"	NA	chrNC_037638.1	+	27587127	27587326	27587127	27587264	27587409	27587631
1291	"LOC100578314"	NA	chrNC_037640.1	-	7739705	7740141	7739760	7740141	7679476	7679968
1295	"LOC100578314"	NA	chrNC_037640.1	-	7739705	7740141	7739760	7740141	7737090	7737455
1296	"LOC100578314"	NA	chrNC_037640.1	-	7739705	7740141	7739800	7740141	7737090	7737455
1297	"LOC100578314"	NA	chrNC_037640.1	-	7739760	7740141	7739800	7740141	7737090	7737455
1298	"LOC100578314"	NA	chrNC_037640.1	-	7739705	7740141	7739800	7740141	7737090	7737862
1300	"LOC411019"	NA	chrNC_037641.1	-	10779942	10780366	10780004	10780366	10778049	10778480
1301	"LOC411019"	NA	chrNC_037641.1	-	10779942	10780366	10780004	10780366	10778049	10778544
1304	"LOC724460"	NA	chrNC_037648.1	+	14521801	14523101	14521801	14521977	14525784	14527701
1305	"LOC724460"	NA	chrNC_037648.1	+	14525784	14527701	14525784	14526730	14554765	14554979
1307	"LOC100576291"	NA	chrNC_037638.1	+	5806790	5807658	5806790	5807407	5814199	5816787
1312	"LOC412853"	NA	chrNC_037639.1	+	1519148	1519238	1519148	1519224	1529452	1529747
1315	"LOC408889"	NA	chrNC_037643.1	-	8475864	8476023	8475909	8476023	8475590	8475704
