ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
38	"LOC412796"	"LOC412796"	chrNC_037652.1	-	8208331	8208513	8208331	8208405	8208783	8208871
39	"LOC100577551"	"LOC100577551"	chrNC_037652.1	+	8045579	8047011	8045582	8047011	8045233	8045463
40	"LOC409611"	"LOC409611"	chrNC_037652.1	-	7909917	7910547	7909917	7910526	7911355	7911482
41	"LOC409611"	"LOC409611"	chrNC_037652.1	-	7909917	7910550	7909917	7910526	7911355	7911482
42	"LOC409611"	"LOC409611"	chrNC_037652.1	-	7909917	7910550	7909917	7910547	7911355	7911482
43	"LOC409713"	"LOC409713"	chrNC_037652.1	-	7855700	7855844	7855700	7855829	7856939	7857007
44	"LOC409713"	"LOC409713"	chrNC_037652.1	-	7855700	7855844	7855700	7855829	7860746	7860818
45	"LOC726353"	"LOC726353"	chrNC_037652.1	+	7751493	7751909	7751513	7751909	7751210	7751442
46	"LOC113218519"	"LOC113218519"	chrNC_037652.1	-	7739928	7740181	7739928	7740178	7740360	7740745
47	"LOC102654111"	"LOC102654111"	chrNC_037652.1	-	7719770	7720293	7719770	7720290	7720365	7720625
48	"LOC552633"	"LOC552633"	chrNC_037652.1	+	7664730	7665014	7664745	7665014	7664503	7664658
49	"LOC551799"	"LOC551799"	chrNC_037653.1	+	4626430	4626556	4626433	4626556	4626191	4626248
50	"LOC552708"	"LOC552708"	chrNC_037652.1	-	7589773	7590086	7589773	7590065	7590165	7590428
51	"pHCl"	"pHCl"	chrNC_037652.1	+	7547451	7547577	7547460	7547577	7531498	7531591
52	"pHCl"	"pHCl"	chrNC_037652.1	+	7547439	7547577	7547451	7547577	7534332	7534547
53	"pHCl"	"pHCl"	chrNC_037652.1	+	7547439	7547577	7547460	7547577	7534332	7534547
54	"pHCl"	"pHCl"	chrNC_037652.1	+	7547451	7547577	7547460	7547577	7534332	7534547
55	"pHCl"	"pHCl"	chrNC_037652.1	+	7547439	7547577	7547451	7547577	7539795	7539846
56	"pHCl"	"pHCl"	chrNC_037652.1	+	7547439	7547577	7547460	7547577	7539795	7539846
57	"pHCl"	"pHCl"	chrNC_037652.1	+	7547451	7547577	7547460	7547577	7539795	7539846
58	"LOC725115"	"LOC725115"	chrNC_037652.1	+	7445901	7446772	7446706	7446772	7445181	7445200
59	"LOC100577656"	"LOC100577656"	chrNC_037652.1	-	7301644	7302209	7301644	7302155	7318462	7318555
60	"LOC100577783"	"LOC100577783"	chrNC_037652.1	+	6873459	6873634	6873462	6873634	6873071	6873374
61	"LOC409321"	"LOC409321"	chrNC_037652.1	-	6557883	6558057	6557883	6557997	6558120	6558309
62	"LOC409321"	"LOC409321"	chrNC_037652.1	-	6558120	6558306	6558120	6558279	6558516	6558657
63	"LOC409321"	"LOC409321"	chrNC_037652.1	-	6558120	6558309	6558120	6558279	6558516	6558657
64	"LOC409321"	"LOC409321"	chrNC_037652.1	-	6558120	6558309	6558120	6558306	6558516	6558657
65	"LOC409321"	"LOC409321"	chrNC_037652.1	-	6558120	6558306	6558120	6558279	6559081	6559339
66	"LOC409321"	"LOC409321"	chrNC_037652.1	-	6558120	6558309	6558120	6558279	6559081	6559339
67	"LOC409321"	"LOC409321"	chrNC_037652.1	-	6558120	6558309	6558120	6558306	6559081	6559339
68	"LOC409321"	"LOC409321"	chrNC_037652.1	-	6559081	6559339	6559081	6559324	6559524	6559804
69	"LOC408533"	"LOC408533"	chrNC_037652.1	-	5740341	5740468	5740341	5740390	5740860	5741014
70	"LOC410621"	"LOC410621"	chrNC_037652.1	-	5251930	5252080	5251930	5252077	5252157	5252303
71	"LOC410621"	"LOC410621"	chrNC_037652.1	-	5252366	5252872	5252366	5252860	5252941	5253394
72	"LOC409674"	"LOC409674"	chrNC_037652.1	-	5238091	5240745	5238091	5240742	5241118	5241378
73	"LOC410623"	"LOC410623"	chrNC_037652.1	-	5091948	5092104	5091948	5092023	5092248	5093174
74	"LOC411720"	"LOC411720"	chrNC_037652.1	+	3775789	3775869	3775794	3775869	3775591	3775719
75	"LOC413755"	"LOC413755"	chrNC_037652.1	-	3449943	3450175	3449943	3450160	3450367	3450755
76	"LOC408548"	"LOC408548"	chrNC_037652.1	-	2986195	2986351	2986195	2986348	2987681	2987874
77	"Syt20"	"Syt20"	chrNC_037653.1	-	1772121	1772256	1772121	1772241	1776423	1776568
78	"LOC725503"	"LOC725503"	chrNC_037652.1	-	2837155	2837230	2837155	2837227	2837643	2837841
79	"LOC100577909"	"LOC100577909"	chrNC_037652.1	-	2808888	2808997	2808888	2808971	2809148	2809484
80	"LOC551194"	"LOC551194"	chrNC_037652.1	+	2795364	2795431	2795367	2795431	2794990	2795281
81	"LOC409137"	"LOC409137"	chrNC_037652.1	-	2662683	2662864	2662683	2662855	2663311	2663477
82	"LOC551839"	"LOC551839"	chrNC_037652.1	+	2548220	2548340	2548260	2548340	2547738	2547943
83	"LOC551839"	"LOC551839"	chrNC_037652.1	+	2548220	2548340	2548260	2548340	2547740	2547960
84	"LOC724207"	"LOC724207"	chrNC_037652.1	-	2531438	2532030	2531438	2531965	2533050	2533300
85	"LOC727223"	"LOC727223"	chrNC_037652.1	-	2184083	2184509	2184083	2184445	2184614	2184845
86	"LOC727223"	"LOC727223"	chrNC_037652.1	-	2188530	2188683	2188530	2188647	2188799	2188982
87	"LOC727223"	"LOC727223"	chrNC_037652.1	-	2190385	2190525	2190385	2190516	2190601	2190798
88	"LOC726601"	"LOC726601"	chrNC_037652.1	+	1879296	1879455	1879383	1879455	1878950	1879099
89	"LOC100578556"	"LOC100578556"	chrNC_037652.1	+	1823435	1823779	1823438	1823779	1822984	1823133
90	"LOC409573"	"LOC409573"	chrNC_037652.1	+	1799719	1800350	1799722	1800350	1799389	1799500
91	"LOC409200"	"LOC409200"	chrNC_037652.1	-	1572456	1572747	1572456	1572694	1572950	1573030
92	"LOC724789"	"LOC724789"	chrNC_037652.1	-	814498	814601	814498	814596	814687	814800
93	"LOC724789"	"LOC724789"	chrNC_037652.1	-	815567	815789	815567	815745	815989	816088
94	"LOC724789"	"LOC724789"	chrNC_037652.1	-	815567	815789	815567	815745	816196	816330
95	"LOC724789"	"LOC724789"	chrNC_037652.1	-	816196	816388	816196	816330	816532	816577
96	"LOC100576614"	"LOC100576614"	chrNC_037652.1	-	805943	806099	805943	806082	808662	808874
97	"LOC411466"	"LOC411466"	chrNC_037652.1	+	630318	630526	630348	630526	630011	630199
98	"LOC411466"	"LOC411466"	chrNC_037652.1	+	646523	646698	646535	646698	644649	644819
99	"LOC411466"	"LOC411466"	chrNC_037652.1	+	646523	646923	646535	646923	645437	645590
100	"LOC411466"	"LOC411466"	chrNC_037652.1	+	646761	646923	646833	646923	646523	646698
101	"LOC408501"	"LOC408501"	chrNC_037651.1	+	10641031	10641086	10641043	10641086	10640837	10640967
102	"LOC408501"	"LOC408501"	chrNC_037651.1	+	10641031	10641086	10641043	10641086	10640837	10640980
103	"Metrn"	"Metrn"	chrNC_037651.1	+	10631142	10631330	10631147	10631330	10630609	10631072
104	"LOC551446"	"LOC551446"	chrNC_037651.1	-	10602410	10602833	10602410	10602626	10608054	10608102
105	"LOC551446"	"LOC551446"	chrNC_037651.1	-	10606817	10607176	10606817	10607158	10608054	10608102
106	"LOC551446"	"LOC551446"	chrNC_037651.1	-	10602410	10602833	10602410	10602626	10610668	10610755
107	"LOC551446"	"LOC551446"	chrNC_037651.1	-	10606817	10607176	10606817	10607158	10610668	10610755
108	"LOC551446"	"LOC551446"	chrNC_037651.1	-	10602410	10602833	10602410	10602626	10611482	10611582
109	"LOC727311"	"LOC727311"	chrNC_037651.1	+	10453459	10453595	10453471	10453595	10452770	10452997
110	"LOC552019"	"LOC552019"	chrNC_037653.1	-	2963754	2963862	2963754	2963841	2963920	2964097
111	"LOC727232"	"LOC727232"	chrNC_037651.1	-	10020558	10020703	10020558	10020685	10021113	10021281
112	"LOC727232"	"LOC727232"	chrNC_037651.1	-	10020558	10020703	10020558	10020685	10022405	10022500
113	"LOC727232"	"LOC727232"	chrNC_037651.1	-	10022251	10022275	10022251	10022272	10022405	10022500
114	"LOC408494"	"LOC408494"	chrNC_037651.1	-	9995312	9995483	9995312	9995441	9995582	9995787
115	"LOC410558"	"LOC410558"	chrNC_037651.1	-	9981481	9981729	9981481	9981719	9981803	9982196
116	"LOC727185"	"LOC727185"	chrNC_037651.1	+	9966246	9966516	9966251	9966516	9964657	9964866
117	"LOC727185"	"LOC727185"	chrNC_037651.1	+	9966246	9966516	9966251	9966516	9965526	9965550
118	"LOC727185"	"LOC727185"	chrNC_037651.1	+	9966246	9966516	9966251	9966516	9965644	9965907
119	"LOC550989"	"LOC550989"	chrNC_037653.1	-	4895512	4895705	4895512	4895657	4896059	4896119
120	"LOC550989"	"LOC550989"	chrNC_037653.1	-	4895512	4895657	4895512	4895643	4897726	4897853
121	"LOC550989"	"LOC550989"	chrNC_037653.1	-	4895512	4895705	4895512	4895643	4897726	4897853
122	"LOC550989"	"LOC550989"	chrNC_037653.1	-	4895512	4895705	4895512	4895657	4897726	4897853
123	"LOC100576251"	"LOC100576251"	chrNC_037651.1	-	9470630	9470834	9470630	9470822	9471550	9471688
124	"LOC100576251"	"LOC100576251"	chrNC_037651.1	-	9470630	9470834	9470630	9470822	9474972	9475132
125	"LOC100576251"	"LOC100576251"	chrNC_037651.1	-	9472321	9472534	9472321	9472489	9474972	9475132
126	"LOC100576251"	"LOC100576251"	chrNC_037651.1	-	9474972	9475132	9474972	9475105	9481392	9481422
127	"LOC100576251"	"LOC100576251"	chrNC_037651.1	-	9474972	9475132	9474972	9475105	9486026	9486220
128	"LOC100576251"	"LOC100576251"	chrNC_037651.1	-	9474972	9475132	9474972	9475105	9486035	9486220
129	"LOC100576251"	"LOC100576251"	chrNC_037651.1	-	9502567	9502898	9502567	9502886	9527632	9527743
130	"LOC100576251"	"LOC100576251"	chrNC_037651.1	-	9502567	9502898	9502567	9502886	9529939	9531222
131	"LOC410545"	"LOC410545"	chrNC_037651.1	-	9309828	9309979	9309828	9309967	9310045	9310209
132	"LOC726723"	"LOC726723"	chrNC_037651.1	-	9225973	9226185	9225973	9226179	9226321	9226426
133	"LOC726723"	"LOC726723"	chrNC_037651.1	-	9225973	9226185	9225973	9226179	9226702	9226935
134	"LOC726723"	"LOC726723"	chrNC_037651.1	-	9229905	9230314	9229905	9230077	9230614	9230730
135	"LOC726723"	"LOC726723"	chrNC_037651.1	-	9232067	9232236	9232067	9232233	9236863	9237175
136	"LOC726649"	"LOC726649"	chrNC_037651.1	-	9103261	9103476	9103261	9103464	9103743	9103818
137	"LOC100578743"	"LOC100578743"	chrNC_037651.1	-	9100656	9100979	9100656	9100967	9101050	9101153
138	"LOC413909"	"LOC413909"	chrNC_037651.1	+	9093423	9093827	9093440	9093827	9092178	9092280
139	"LOC413909"	"LOC413909"	chrNC_037651.1	+	9093423	9093827	9093440	9093827	9092531	9092661
140	"LOC413909"	"LOC413909"	chrNC_037651.1	+	9093423	9093827	9093440	9093827	9092963	9093071
141	"LOC551708"	"LOC551708"	chrNC_037651.1	+	9085161	9085414	9085173	9085414	9084940	9085095
142	"LOC551708"	"LOC551708"	chrNC_037651.1	+	9086828	9087065	9086831	9087065	9086398	9086726
143	"LOC550799"	"LOC550799"	chrNC_037651.1	+	9072801	9072905	9072807	9072905	9072644	9072719
144	"LOC412301"	"LOC412301"	chrNC_037651.1	+	9058811	9059051	9058917	9059051	9058642	9058741
145	"LOC412301"	"LOC412301"	chrNC_037651.1	+	9058811	9059051	9058920	9059051	9058642	9058741
146	"LOC412301"	"LOC412301"	chrNC_037651.1	+	9058917	9059051	9058920	9059051	9058642	9058741
147	"LOC412301"	"LOC412301"	chrNC_037651.1	+	9058917	9059051	9058920	9059051	9058811	9058839
148	"LOC100576805"	"LOC100576805"	chrNC_037651.1	-	8643074	8643199	8643074	8643175	8643283	8643426
149	"LOC408467"	"LOC408467"	chrNC_037651.1	+	8322346	8322867	8322353	8322867	8321904	8322116
150	"LOC100576195"	"LOC100576195"	chrNC_037651.1	+	8118475	8118839	8118508	8118839	8118153	8118260
151	"LOC100576236"	"LOC100576236"	chrNC_037651.1	+	8061211	8061388	8061214	8061388	8060699	8060914
152	"LOC100576236"	"LOC100576236"	chrNC_037651.1	+	8061211	8061388	8061214	8061388	8060973	8061120
153	"LOC408463"	"LOC408463"	chrNC_037651.1	+	8044984	8045251	8045004	8045251	8032760	8032890
154	"LOC408463"	"LOC408463"	chrNC_037651.1	+	8044984	8045251	8045004	8045251	8039712	8039849
155	"LOC408463"	"LOC408463"	chrNC_037651.1	+	8044984	8045251	8045004	8045251	8043499	8044850
156	"LOC726582"	"LOC726582"	chrNC_037651.1	+	7875734	7875905	7875755	7875905	7875388	7875684
157	"LOC551848"	"LOC551848"	chrNC_037653.1	+	3080972	3081290	3080981	3081290	3080664	3080902
158	"LOC410507"	"LOC410507"	chrNC_037651.1	-	7663282	7663498	7663282	7663478	7663602	7663823
159	"LOC100577030"	"LOC100577030"	chrNC_037651.1	-	7454836	7457500	7454836	7456414	7458307	7458465
160	"LOC100577030"	"LOC100577030"	chrNC_037651.1	-	7454836	7457500	7454836	7456414	7458616	7458778
161	"LOC100577030"	"LOC100577030"	chrNC_037651.1	-	7454836	7457500	7454836	7456414	7461341	7461468
162	"LOC410498"	"LOC410498"	chrNC_037651.1	+	7316068	7316243	7316092	7316243	7309285	7309444
163	"LOC410498"	"LOC410498"	chrNC_037651.1	+	7316068	7316243	7316099	7316243	7309285	7309444
164	"LOC410498"	"LOC410498"	chrNC_037651.1	+	7316092	7316243	7316099	7316243	7309285	7309444
165	"LOC410498"	"LOC410498"	chrNC_037651.1	+	7381065	7381305	7381068	7381305	7378049	7378374
166	"LOC410498"	"LOC410498"	chrNC_037651.1	+	7381065	7381305	7381068	7381305	7379136	7379214
167	"LOC113219241"	"LOC113219241"	chrNC_037651.1	+	7248075	7248187	7248095	7248187	7246196	7247992
168	"LOC552532"	"LOC552532"	chrNC_037651.1	+	6851356	6851594	6851365	6851594	6851027	6851268
169	"LOC102654890"	"LOC102654890"	chrNC_037651.1	+	6784613	6784747	6784628	6784747	6784442	6784555
170	"aub"	"aub"	chrNC_037651.1	-	6760650	6760738	6760650	6760736	6762671	6762886
171	"LOC413466"	"LOC413466"	chrNC_037651.1	-	6682530	6683010	6682530	6682961	6683124	6683569
172	"LOC726922"	"LOC726922"	chrNC_037651.1	-	6661452	6661605	6661452	6661528	6661696	6661714
173	"LOC412617"	"LOC412617"	chrNC_037651.1	-	6643164	6643642	6643164	6643618	6643804	6643943
174	"LOC409084"	"LOC409084"	chrNC_037651.1	+	6618597	6618957	6618615	6618957	6616700	6616842
175	"LOC409084"	"LOC409084"	chrNC_037651.1	+	6618597	6618957	6618615	6618957	6617792	6617921
176	"LOC409084"	"LOC409084"	chrNC_037651.1	+	6618597	6618957	6618615	6618957	6618457	6618532
177	"LOC409894"	"LOC409894"	chrNC_037651.1	-	6535399	6535573	6535399	6535471	6535929	6536057
178	"LOC409753"	"LOC409753"	chrNC_037651.1	+	6513387	6513530	6513399	6513530	6512813	6513016
179	"LOC409753"	"LOC409753"	chrNC_037651.1	+	6513387	6513530	6513402	6513530	6512813	6513016
180	"LOC409753"	"LOC409753"	chrNC_037651.1	+	6513399	6513530	6513402	6513530	6512813	6513016
181	"LOC409753"	"LOC409753"	chrNC_037651.1	+	6513387	6513530	6513399	6513530	6512813	6513037
182	"LOC409753"	"LOC409753"	chrNC_037651.1	+	6513387	6513530	6513402	6513530	6512813	6513037
183	"LOC409753"	"LOC409753"	chrNC_037651.1	+	6513399	6513530	6513402	6513530	6512813	6513037
184	"LOC409753"	"LOC409753"	chrNC_037651.1	+	6515459	6515683	6515483	6515683	6515074	6515236
185	"LOC725456"	"LOC725456"	chrNC_037651.1	-	6457156	6457676	6457156	6457604	6457818	6457946
186	"LOC725318"	"LOC725318"	chrNC_037651.1	+	6426924	6430111	6426993	6430111	6426175	6426313
187	"LOC551846"	"LOC551846"	chrNC_037651.1	-	5867681	5872265	5867681	5872259	5873942	5874276
188	"LOC727652"	"LOC727652"	chrNC_037651.1	+	5480283	5480415	5480286	5480415	5480070	5480209
189	"LOC411972"	"LOC411972"	chrNC_037651.1	-	5396283	5396613	5396283	5396424	5396762	5396997
190	"LOC725179"	"LOC725179"	chrNC_037651.1	+	5057929	5058151	5057971	5058151	5053559	5053708
191	"LOC725179"	"LOC725179"	chrNC_037651.1	+	5057929	5058151	5057971	5058151	5054040	5054088
192	"LOC725179"	"LOC725179"	chrNC_037651.1	+	5057929	5058151	5057971	5058151	5056641	5056998
193	"LOC408458"	"LOC408458"	chrNC_037651.1	-	7529699	7529804	7529699	7529792	7529861	7530310
194	"LOC412313"	"LOC412313"	chrNC_037651.1	+	4960683	4961358	4960699	4961358	4960431	4960596
195	"LOC107965519"	"LOC107965519"	chrNC_037651.1	-	4924761	4927337	4924761	4927334	4930971	4931161
196	"LOC725926"	"LOC725926"	chrNC_037651.1	-	4858652	4859902	4858652	4859884	4868592	4868685
197	"LOC413582"	"LOC413582"	chrNC_037651.1	-	4848547	4848814	4848547	4848659	4851867	4851997
198	"LOC102653655"	"LOC102653655"	chrNC_037651.1	-	4668943	4669763	4668943	4669356	4672315	4672471
199	"LOC102653655"	"LOC102653655"	chrNC_037651.1	-	4668943	4669763	4668943	4669356	4672515	4672926
200	"LOC100577542"	"LOC100577542"	chrNC_037651.1	+	3857292	3860087	3858343	3860087	3800088	3800255
201	"LOC412927"	"LOC412927"	chrNC_037651.1	+	3371268	3371370	3371286	3371370	3364829	3367473
202	"LOC411373"	"LOC411373"	chrNC_037651.1	-	2756653	2756783	2756653	2756780	2757237	2757551
203	"LOC727272"	"LOC727272"	chrNC_037651.1	-	2585064	2585555	2585064	2585540	2586426	2586622
204	"LOC100577945"	"LOC100577945"	chrNC_037651.1	+	2095523	2097194	2096218	2097194	2085819	2086232
205	"LOC100577945"	"LOC100577945"	chrNC_037651.1	+	2095523	2097194	2096218	2097194	2087220	2087239
206	"LOC552703"	"LOC552703"	chrNC_037651.1	-	1485369	1485685	1485369	1485670	1485935	1486104
207	"LOC552703"	"LOC552703"	chrNC_037651.1	-	1486187	1486362	1486187	1486296	1486453	1486586
208	"LOC411779"	"LOC411779"	chrNC_037651.1	-	1034631	1034905	1034631	1034776	1034967	1035117
209	"LOC409199"	"LOC409199"	chrNC_037651.1	+	1033391	1033533	1033395	1033533	1033087	1033293
210	"LOC100578220"	"LOC100578220"	chrNC_037650.1	-	11200775	11200986	11200775	11200976	11201286	11201391
211	"LOC100578220"	"LOC100578220"	chrNC_037650.1	-	11202904	11203005	11202904	11202996	11203881	11204062
212	"LOC100578220"	"LOC100578220"	chrNC_037650.1	-	11202904	11203035	11202904	11202996	11203881	11204062
213	"LOC100578220"	"LOC100578220"	chrNC_037650.1	-	11202904	11203035	11202904	11203005	11203881	11204062
214	"LOC410078"	"LOC410078"	chrNC_037650.1	-	11158347	11158461	11158347	11158458	11158636	11158793
215	"LOC410078"	"LOC410078"	chrNC_037650.1	-	11160849	11161330	11160849	11161053	11165437	11165860
216	"LOC413083"	"LOC413083"	chrNC_037650.1	+	10556923	10557337	10556961	10557337	10556642	10556832
217	"LOC724962"	"LOC724962"	chrNC_037650.1	-	10475558	10475862	10475558	10475831	10477418	10477712
218	"LOC724962"	"LOC724962"	chrNC_037650.1	-	10484009	10484391	10484009	10484376	10485799	10486196
219	"LOC725099"	"LOC725099"	chrNC_037650.1	-	10420903	10421024	10420903	10420995	10421533	10421737
220	"LOC411396"	"LOC411396"	chrNC_037650.1	-	7324552	7324698	7324552	7324695	7325013	7325217
221	"LOC411396"	"LOC411396"	chrNC_037650.1	-	7324197	7324698	7324197	7324695	7325223	7325420
222	"LOC411396"	"LOC411396"	chrNC_037650.1	-	7324552	7324708	7324552	7324695	7325223	7325420
223	"LOC411396"	"LOC411396"	chrNC_037650.1	-	7324552	7324708	7324552	7324698	7325223	7325420
224	"LOC409050"	"LOC409050"	chrNC_037650.1	+	7314530	7316271	7316202	7316271	7313001	7313250
225	"EphR"	"EphR"	chrNC_037651.1	+	9927094	9927165	9927097	9927165	9926877	9926989
226	"EphR"	"EphR"	chrNC_037651.1	+	9929809	9929986	9929836	9929986	9927094	9927165
227	"EphR"	"EphR"	chrNC_037651.1	+	9929809	9929986	9929836	9929986	9927819	9927837
228	"EphR"	"EphR"	chrNC_037651.1	+	9929809	9929986	9929836	9929986	9928494	9928560
229	"LOC100577222"	"LOC100577222"	chrNC_037650.1	-	6697464	6697595	6697464	6697580	6716510	6716984
230	"LOC100578263"	"LOC100578263"	chrNC_037650.1	-	6367925	6368015	6367925	6368004	6368100	6368186
231	"LOC726547"	"LOC726547"	chrNC_037650.1	-	6223836	6224260	6223836	6224257	6241645	6242864
232	"LOC726547"	"LOC726547"	chrNC_037650.1	-	6223836	6224260	6223836	6224257	6242043	6242860
233	"LOC726547"	"LOC726547"	chrNC_037650.1	-	6223836	6224260	6223836	6224257	6242309	6242857
234	"LOC726547"	"LOC726547"	chrNC_037650.1	-	6223836	6224260	6223836	6224257	6242631	6242848
235	"LOC726547"	"LOC726547"	chrNC_037650.1	-	6223836	6224260	6223836	6224257	6242686	6242846
236	"LOC410454"	"LOC410454"	chrNC_037650.1	+	6123495	6123615	6123501	6123615	6123087	6123431
237	"LOC102654084"	"LOC102654084"	chrNC_037652.1	-	8084008	8084221	8084008	8084103	8086371	8086458
238	"LOC408427"	"LOC408427"	chrNC_037650.1	-	5975017	5975065	5975017	5975062	5976316	5976748
239	"LOC408427"	"LOC408427"	chrNC_037650.1	-	5975658	5975811	5975658	5975781	5976316	5976748
240	"LOC408427"	"LOC408427"	chrNC_037650.1	-	5975017	5975065	5975017	5975062	5979945	5980038
241	"LOC408427"	"LOC408427"	chrNC_037650.1	-	5979945	5982062	5979945	5980038	5984679	5985059
242	"LOC113219199"	"LOC113219199"	chrNC_037650.1	-	5954536	5954828	5954536	5954811	5954909	5955043
243	"LOC102654051"	"LOC102654051"	chrNC_037650.1	-	5854435	5863904	5854435	5854832	5864577	5865213
244	"LOC410448"	"LOC410448"	chrNC_037650.1	+	5746224	5747370	5746250	5747370	5745978	5746157
245	"LOC724423"	"LOC724423"	chrNC_037653.1	-	6393338	6393520	6393338	6393466	6393611	6393813
246	"Foxp"	"Foxp"	chrNC_037650.1	-	5298620	5298733	5298620	5298724	5298898	5298974
247	"Foxp"	"Foxp"	chrNC_037650.1	-	5312950	5313125	5312950	5313107	5313334	5313439
248	"LOC410442"	"LOC410442"	chrNC_037650.1	+	5263382	5263626	5263385	5263626	5195599	5195953
249	"LOC410442"	"LOC410442"	chrNC_037650.1	+	5263382	5263626	5263385	5263626	5246767	5246869
250	"LOC410439"	"LOC410439"	chrNC_037650.1	+	5146982	5147143	5146994	5147143	5141821	5142032
251	"LOC410439"	"LOC410439"	chrNC_037650.1	+	5146982	5147143	5146994	5147143	5146266	5146417
252	"LOC102655361"	"LOC102655361"	chrNC_037650.1	+	4935873	4936211	4935960	4936211	4934689	4934866
253	"LOC100577712"	"LOC100577712"	chrNC_037643.1	-	6623328	6623541	6623328	6623514	6623618	6623812
254	"LOC725788"	"LOC725788"	chrNC_037653.1	-	3053629	3053930	3053629	3053814	3054051	3054282
255	"LOC408434"	"LOC408434"	chrNC_037650.1	-	6859562	6859683	6859562	6859680	6859815	6859979
256	"LOC100577955"	"LOC100577955"	chrNC_037642.1	-	9318441	9318559	9318441	9318541	9318668	9318955
